catalogue_release,physical_object_id,host_system_id,measurement_id,object_id,source_key,ra_deg,dec_deg,redshift,alias_kind
v2-dataset-catalogue,HZA-RUBIES-UDS-59971,HZS-RUBIES-UDS-59971,RUBIESUDS59971_kocevski25,RUBIES-UDS-59971,kocevski25_lrd_blagn,34.260537,-5.20912,5.365,source_object_id
v2-dataset-catalogue,HZA-RUBIES-UDS-63166,HZS-RUBIES-UDS-63166,RUBIESUDS63166_kocevski25,RUBIES-UDS-63166,kocevski25_lrd_blagn,34.312143,-5.202546,6.518,source_object_id
v2-dataset-catalogue,HZA-SKYFIRE-299,HZS-SKYFIRE-299,SKYFIRE299_skyfire26,SKYFIRE-299,skyfire26_ceers_blagn,214.805753,52.878045,5.6229,source_object_id
v2-dataset-catalogue,HZA-SKYFIRE-1090,HZS-SKYFIRE-1090,SKYFIRE1090_skyfire26,SKYFIRE-1090,skyfire26_ceers_blagn,214.91251,52.949436,6.229,source_object_id
v2-dataset-catalogue,HZA-SKYFIRE-1867,HZS-SKYFIRE-1867,SKYFIRE1867_skyfire26,SKYFIRE-1867,skyfire26_ceers_blagn,214.817678,52.877856,5.4457,source_object_id
v2-dataset-catalogue,HZA-SKYFIRE-2086,HZS-SKYFIRE-2086,SKYFIRE2086_skyfire26,SKYFIRE-2086,skyfire26_ceers_blagn,214.858256,52.905539,5.4806,source_object_id
v2-dataset-catalogue,HZA-SKYFIRE-3519,HZS-SKYFIRE-3519,SKYFIRE3519_skyfire26,SKYFIRE-3519,skyfire26_ceers_blagn,214.925759,52.945659,5.0885,source_object_id
v2-dataset-catalogue,HZA-SKYFIRE-9382,HZS-SKYFIRE-9382,SKYFIRE9382_skyfire26,SKYFIRE-9382,skyfire26_ceers_blagn,214.926772,52.914039,5.073,source_object_id
v2-dataset-catalogue,HZA-SKYFIRE-12630,HZS-SKYFIRE-12630,SKYFIRE12630_skyfire26,SKYFIRE-12630,skyfire26_ceers_blagn,214.869654,52.855608,5.1033,source_object_id
v2-dataset-catalogue,HZA-SKYFIRE-17484,HZS-SKYFIRE-17484,SKYFIRE17484_skyfire26,SKYFIRE-17484,skyfire26_ceers_blagn,214.799323,52.774004,5.0334,source_object_id
v2-dataset-catalogue,HZA-SKYFIRE-20952,HZS-SKYFIRE-20952,SKYFIRE20952_skyfire26,SKYFIRE-20952,skyfire26_ceers_blagn,214.880185,52.812566,5.2802,source_object_id
v2-dataset-catalogue,HZA-SKYFIRE-21749,HZS-SKYFIRE-21749,SKYFIRE21749_skyfire26,SKYFIRE-21749,skyfire26_ceers_blagn,214.876034,52.806109,5.7958,source_object_id
v2-dataset-catalogue,HZA-SKYFIRE-22814,HZS-SKYFIRE-22814,SKYFIRE22814_skyfire26,SKYFIRE-22814,skyfire26_ceers_blagn,214.943538,52.84903,5.2413,source_object_id
v2-dataset-catalogue,HZA-SKYFIRE-23289,HZS-SKYFIRE-23289,SKYFIRE23289_skyfire26,SKYFIRE-23289,skyfire26_ceers_blagn,214.894556,52.812162,5.9343,source_object_id
v2-dataset-catalogue,HZA-SKYFIRE-23961,HZS-SKYFIRE-23961,SKYFIRE23961_skyfire26,SKYFIRE-23961,skyfire26_ceers_blagn,214.899699,52.81284,5.0,source_object_id
v2-dataset-catalogue,HZA-SKYFIRE-25941,HZS-SKYFIRE-25941,SKYFIRE25941_skyfire26,SKYFIRE-25941,skyfire26_ceers_blagn,214.934979,52.829364,5.9469,source_object_id
v2-dataset-catalogue,HZA-SKYFIRE-26079,HZS-SKYFIRE-26079,SKYFIRE26079_skyfire26,SKYFIRE-26079,skyfire26_ceers_blagn,214.955188,52.843018,5.0015,source_object_id
v2-dataset-catalogue,HZA-SKYFIRE-30148,HZS-SKYFIRE-30148,SKYFIRE30148_skyfire26,SKYFIRE-30148,skyfire26_ceers_blagn,214.931119,52.808158,6.5491,source_object_id
v2-dataset-catalogue,HZA-SKYFIRE-44039,HZS-SKYFIRE-44039,SKYFIRE44039_skyfire26,SKYFIRE-44039,skyfire26_ceers_blagn,214.822229,52.750196,5.9128,source_object_id
v2-dataset-catalogue,HZA-SKYFIRE-83652,HZS-SKYFIRE-83652,SKYFIRE83652_skyfire26,SKYFIRE-83652,skyfire26_ceers_blagn,214.871873,52.880432,5.6669,source_object_id
v2-dataset-catalogue,HZA-SKYFIRE-92141,HZS-SKYFIRE-92141,SKYFIRE92141_skyfire26,SKYFIRE-92141,skyfire26_ceers_blagn,214.896761,52.875796,6.1365,source_object_id
v2-dataset-catalogue,HZA-SKYFIRE-504101,HZS-SKYFIRE-504101,SKYFIRE504101_skyfire26,SKYFIRE-504101,skyfire26_ceers_blagn,214.947772,52.836333,4.8814,source_object_id
v2-dataset-catalogue,HZA-SKYFIRE-530722,HZS-SKYFIRE-530722,SKYFIRE530722_skyfire26,SKYFIRE-530722,skyfire26_ceers_blagn,214.87172,52.914307,4.3569,source_object_id
v2-dataset-catalogue,HZA-SKYFIRE-534080,HZS-SKYFIRE-534080,SKYFIRE534080_skyfire26,SKYFIRE-534080,skyfire26_ceers_blagn,214.949994,52.855774,5.2761,source_object_id
v2-dataset-catalogue,HZA-CEERS-1019,HZS-CEERS-1019,CEERS1019_larson23,CEERS-1019,larson23_ceers1019,215.03539,52.89066,8.679,source_object_id
v2-dataset-catalogue,HZA-J0647-1045,HZS-J0647-1045,J06471045_killi24,J0647-1045,killi24_j0647_lrd_blagn,101.933406,70.198268,4.5319,source_object_id
v2-dataset-catalogue,HZA-ZS7,HZS-ZS7,ZS7_ubler24,ZS7,ubler24_zs7_offset_blagn,150.099,2.3436,7.15,source_object_id
v2-dataset-catalogue,HZA-VALENTINO-3567-262,HZS-VALENTINO-3567-262,VALENTINO3567262_baccus26,VALENTINO_3567_262,baccus26_nirspec_blagn,34.298697,-4.989901,4.0116,source_object_id
v2-dataset-catalogue,HZA-JADES-1180-10013268,HZS-JADES-1180-10013268,JADES118010013268_baccus26,JADES_1180_10013268,baccus26_nirspec_blagn,53.201828,-27.82088,4.0395,source_object_id
v2-dataset-catalogue,HZA-AURORA-1914-927605,HZS-AURORA-1914-927605,AURORA1914927605_baccus26,AURORA_1914_927605,baccus26_nirspec_blagn,189.15183,62.272228,4.0472,source_object_id
v2-dataset-catalogue,HZA-RUBIES-4233-119559,HZS-RUBIES-4233-119559,RUBIES4233119559_baccus26,RUBIES_4233_119559,baccus26_nirspec_blagn,34.30486,-5.177419,4.0885,source_object_id
v2-dataset-catalogue,HZA-EXCELS-3543-42268,HZS-EXCELS-3543-42268,EXCELS354342268_baccus26,EXCELS_3543_42268,baccus26_nirspec_blagn,34.297511,-5.257169,4.1204,source_object_id
v2-dataset-catalogue,HZA-GDN-2674-3761,HZS-GDN-2674-3761,GDN26743761_baccus26,GDN_2674_3761,baccus26_nirspec_blagn,189.259528,62.172083,4.1393,source_object_id
v2-dataset-catalogue,HZA-EXCELS-3543-89922,HZS-EXCELS-3543-89922,EXCELS354389922_baccus26,EXCELS_3543_89922,baccus26_nirspec_blagn,34.255946,-5.177851,4.1427,source_object_id
v2-dataset-catalogue,HZA-JADES-1181-72127,HZS-JADES-1181-72127,JADES118172127_baccus26,JADES_1181_72127,baccus26_nirspec_blagn,189.265718,62.168393,4.1438,source_object_id
v2-dataset-catalogue,HZA-RUBIES-4233-41683,HZS-RUBIES-4233-41683,RUBIES423341683_baccus26,RUBIES_4233_41683,baccus26_nirspec_blagn,214.839934,52.820067,4.2792,source_object_id
v2-dataset-catalogue,HZA-GDN-4762-37583,HZS-GDN-4762-37583,GDN476237583_baccus26,GDN_4762_37583,baccus26_nirspec_blagn,189.096767,62.209854,4.3359,source_object_id
v2-dataset-catalogue,HZA-RUBIES-4233-54059,HZS-RUBIES-4233-54059,RUBIES423354059_baccus26,RUBIES_4233_54059,baccus26_nirspec_blagn,34.280915,-5.220847,4.3567,source_object_id
v2-dataset-catalogue,HZA-AURORA-1914-928583,HZS-AURORA-1914-928583,AURORA1914928583_baccus26,AURORA_1914_928583,baccus26_nirspec_blagn,189.124835,62.275492,4.3807,source_object_id
v2-dataset-catalogue,HZA-JADES-1181-28746,HZS-JADES-1181-28746,JADES118128746_baccus26,JADES_1181_28746,baccus26_nirspec_blagn,189.176078,62.256325,4.4126,source_object_id
v2-dataset-catalogue,HZA-JADES-1180-16375,HZS-JADES-1180-16375,JADES118016375_baccus26,JADES_1180_16375,baccus26_nirspec_blagn,53.095744,-27.774815,4.4374,source_object_id
v2-dataset-catalogue,HZA-AURORA-1914-8769,HZS-AURORA-1914-8769,AURORA19148769_baccus26,AURORA_1914_8769,baccus26_nirspec_blagn,150.17513,2.26888,4.5302,source_object_id
v2-dataset-catalogue,HZA-GTO-1215-1472,HZS-GTO-1215-1472,GTO12151472_baccus26,GTO_1215_1472,baccus26_nirspec_blagn,34.337315,-5.143674,4.5563,source_object_id
v2-dataset-catalogue,HZA-GTO-1215-6001,HZS-GTO-1215-6001,GTO12156001_baccus26,GTO_1215_6001,baccus26_nirspec_blagn,34.364248,-5.19773,4.5825,source_object_id
v2-dataset-catalogue,HZA-VALENTINO-3567-51909,HZS-VALENTINO-3567-51909,VALENTINO356751909_baccus26,VALENTINO_3567_51909,baccus26_nirspec_blagn,34.454931,-5.132708,4.6262,source_object_id
v2-dataset-catalogue,HZA-GTO-1213-3848,HZS-GTO-1213-3848,GTO12133848_baccus26,GTO_1213_3848,baccus26_nirspec_blagn,215.034109,52.984404,4.6348,source_object_id
v2-dataset-catalogue,HZA-GDS-1210-9515,HZS-GDS-1210-9515,GDS12109515_baccus26,GDS_1210_9515,baccus26_nirspec_blagn,53.132843,-27.801854,4.6477,source_object_id
v2-dataset-catalogue,HZA-GTO-1215-4446,HZS-GTO-1215-4446,GTO12154446_baccus26,GTO_1215_4446,baccus26_nirspec_blagn,34.270712,-5.217671,4.6867,source_object_id
v2-dataset-catalogue,HZA-GOODSN-1211-2066,HZS-GOODSN-1211-2066,GOODSN12112066_baccus26,GOODSN_1211_2066,baccus26_nirspec_blagn,189.238138,62.13697,4.7017,source_object_id
v2-dataset-catalogue,HZA-RUBIES-4233-42658,HZS-RUBIES-4233-42658,RUBIES423342658_baccus26,RUBIES_4233_42658,baccus26_nirspec_blagn,34.401816,-5.250166,4.71,source_object_id
v2-dataset-catalogue,HZA-EGS-4106-71365,HZS-EGS-4106-71365,EGS410671365_baccus26,EGS_4106_71365,baccus26_nirspec_blagn,214.895545,52.906722,4.8004,source_object_id
v2-dataset-catalogue,HZA-RUBIES-4233-48449,HZS-RUBIES-4233-48449,RUBIES423348449_baccus26,RUBIES_4233_48449,baccus26_nirspec_blagn,34.231608,-5.230873,4.8174,source_object_id
v2-dataset-catalogue,HZA-VALENTINO-3567-1552,HZS-VALENTINO-3567-1552,VALENTINO35671552_baccus26,VALENTINO_3567_1552,baccus26_nirspec_blagn,149.412489,2.018099,4.8376,source_object_id
v2-dataset-catalogue,HZA-JADES-1181-39353,HZS-JADES-1181-39353,JADES118139353_baccus26,JADES_1181_39353,baccus26_nirspec_blagn,189.293952,62.153091,4.8475,source_object_id
v2-dataset-catalogue,HZA-JADES-1181-68797,HZS-JADES-1181-68797,JADES118168797_baccus26,JADES_1181_68797,baccus26_nirspec_blagn,189.229137,62.14619,5.0397,source_object_id
v2-dataset-catalogue,HZA-RUBIES-4233-166271,HZS-RUBIES-4233-166271,RUBIES4233166271_baccus26,RUBIES_4233_166271,baccus26_nirspec_blagn,34.353256,-5.112267,5.0758,source_object_id
v2-dataset-catalogue,HZA-VALENTINO-3567-44330,HZS-VALENTINO-3567-44330,VALENTINO356744330_baccus26,VALENTINO_3567_44330,baccus26_nirspec_blagn,150.076721,2.350921,5.1308,source_object_id
v2-dataset-catalogue,HZA-GDN-2674-14,HZS-GDN-2674-14,GDN267414_baccus26,GDN_2674_14,baccus26_nirspec_blagn,189.199812,62.161474,5.18,source_object_id
v2-dataset-catalogue,HZA-JADES-1181-78773,HZS-JADES-1181-78773,JADES118178773_baccus26,JADES_1181_78773,baccus26_nirspec_blagn,189.202942,62.204654,5.1876,source_object_id
v2-dataset-catalogue,HZA-GDN-2674-32,HZS-GDN-2674-32,GDN267432_baccus26,GDN_2674_32,baccus26_nirspec_blagn,189.26547,62.199359,5.2197,source_object_id
v2-dataset-catalogue,HZA-RUBIES-4233-148866,HZS-RUBIES-4233-148866,RUBIES4233148866_baccus26,RUBIES_4233_148866,baccus26_nirspec_blagn,34.326433,-5.137382,5.2226,source_object_id
v2-dataset-catalogue,HZA-RUBIES-4233-17604,HZS-RUBIES-4233-17604,RUBIES423317604_baccus26,RUBIES_4233_17604,baccus26_nirspec_blagn,34.311488,-5.290996,5.5002,source_object_id
v2-dataset-catalogue,HZA-GDN-2674-934,HZS-GDN-2674-934,GDN2674934_baccus26,GDN_2674_934,baccus26_nirspec_blagn,189.261346,62.231967,5.5362,source_object_id
v2-dataset-catalogue,HZA-J0226-3325-3190,HZS-J0226-3325-3190,J022633253190_baccus26,J0226_3325_3190,baccus26_nirspec_blagn,36.52769,3.04166,5.7345,source_object_id
v2-dataset-catalogue,HZA-RUBIES-4233-24210,HZS-RUBIES-4233-24210,RUBIES423324210_baccus26,RUBIES_4233_24210,baccus26_nirspec_blagn,215.066445,52.941877,6.2712,source_object_id
v2-dataset-catalogue,HZA-J0226-3325-10867,HZS-J0226-3325-10867,J0226332510867_baccus26,J0226_3325_10867,baccus26_nirspec_blagn,36.475139,3.08138,6.5341,source_object_id
v2-dataset-catalogue,HZA-J0226-3325-9556,HZS-J0226-3325-9556,J022633259556_baccus26,J0226_3325_9556,baccus26_nirspec_blagn,36.49542,3.040207,6.5391,source_object_id
v2-dataset-catalogue,HZA-J0226-3325-6699,HZS-J0226-3325-6699,J022633256699_baccus26,J0226_3325_6699,baccus26_nirspec_blagn,36.507805,3.049793,6.5405,source_object_id
v2-dataset-catalogue,HZA-J0910-2028-12910,HZS-J0910-2028-12910,J0910202812910_baccus26,J0910_2028_12910,baccus26_nirspec_blagn,137.727212,-4.235207,6.6214,source_object_id
v2-dataset-catalogue,HZA-J0910-2028-14306,HZS-J0910-2028-14306,J0910202814306_baccus26,J0910_2028_14306,baccus26_nirspec_blagn,137.71679,-4.214624,6.6334,source_object_id
v2-dataset-catalogue,HZA-EGS-4106-47962,HZS-EGS-4106-47962,EGS410647962_baccus26,EGS_4106_47962,baccus26_nirspec_blagn,214.892479,52.856891,6.7273,source_object_id
v2-dataset-catalogue,HZA-AURORA-1914-100182,HZS-AURORA-1914-100182,AURORA1914100182_baccus26,AURORA_1914_100182,baccus26_nirspec_blagn,189.177221,62.29151,6.7325,source_object_id
v2-dataset-catalogue,HZA-RUBIES-4233-925921,HZS-RUBIES-4233-925921,RUBIES4233925921_baccus26,RUBIES_4233_925921,baccus26_nirspec_blagn,215.075054,52.943828,6.9448,source_object_id
v2-dataset-catalogue,HZA-BLUEJAY-1810-19945,HZS-BLUEJAY-1810-19945,BLUEJAY181019945_baccus26,BLUEJAY_1810_19945,baccus26_nirspec_blagn,150.090563,2.381598,6.9894,source_object_id
v2-dataset-catalogue,HZA-RUBIES-4233-42803,HZS-RUBIES-4233-42803,RUBIES423342803_baccus26,RUBIES_4233_42803,baccus26_nirspec_blagn,214.929524,52.887919,7.1522,source_object_id
v2-dataset-catalogue,HZA-GDN-4762-33609,HZS-GDN-4762-33609,GDN476233609_baccus26,GDN_4762_33609,baccus26_nirspec_blagn,189.083488,62.202579,7.1883,source_object_id
v2-dataset-catalogue,HZA-GLIMPSE-13131,HZS-GLIMPSE-13131,GLIMPSE13131_fei26,GLIMPSE-13131,fei26_glimpse_blagn,342.254974,-44.548328,5.538,source_object_id
v2-dataset-catalogue,HZA-GLIMPSE-5536,HZS-GLIMPSE-5536,GLIMPSE5536_fei26,GLIMPSE-5536,fei26_glimpse_blagn,342.256287,-44.56012,6.222,source_object_id
v2-dataset-catalogue,HZA-GLIMPSE-11026,HZS-GLIMPSE-11026,GLIMPSE11026_fei26,GLIMPSE-11026,fei26_glimpse_blagn,342.197449,-44.550621,5.972,source_object_id
v2-dataset-catalogue,HZA-GLIMPSE-46938,HZS-GLIMPSE-46938,GLIMPSE46938_fei26,GLIMPSE-46938,fei26_glimpse_blagn,342.236053,-44.541561,6.852,source_object_id
v2-dataset-catalogue,HZA-GLIMPSE-55241,HZS-GLIMPSE-55241,GLIMPSE55241_fei26,GLIMPSE-55241,fei26_glimpse_blagn,342.167999,-44.54253,5.5,source_object_id
v2-dataset-catalogue,HZA-GLIMPSE-12248,HZS-GLIMPSE-12248,GLIMPSE12248_fei26,GLIMPSE-12248,fei26_glimpse_blagn,342.231995,-44.548908,6.108,source_object_id
v2-dataset-catalogue,HZA-GLIMPSE-41299,HZS-GLIMPSE-41299,GLIMPSE41299_fei26,GLIMPSE-41299,fei26_glimpse_blagn,342.229431,-44.538002,6.865,source_object_id
v2-dataset-catalogue,HZA-GLIMPSE-39803,HZS-GLIMPSE-39803,GLIMPSE39803_fei26,GLIMPSE-39803,fei26_glimpse_blagn,342.191162,-44.537281,6.103,source_object_id
v2-dataset-catalogue,HZA-GLIMPSE-38548,HZS-GLIMPSE-38548,GLIMPSE38548_fei26,GLIMPSE-38548,fei26_glimpse_blagn,342.258301,-44.536457,6.508,source_object_id
v2-dataset-catalogue,HZA-GLIMPSE-7404,HZS-GLIMPSE-7404,GLIMPSE7404_fei26,GLIMPSE-7404,fei26_glimpse_blagn,342.268341,-44.556927,4.707,source_object_id
