science_release,input_catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,source_key,object_class,redshift,log_mseed_assumption,z_seed,epsilon,merger_boost,burst_scenario,burst_fedd,quiescent_fedd,required_lifetime_average_fedd_point,required_duty_cycle_point,required_duty_cycle_p5,required_duty_cycle_p16,required_duty_cycle_p50,required_duty_cycle_p84,required_duty_cycle_p95,prob_required_duty_cycle_gt_1,fixed_burst_scenario_feasible_point,reported_current_fedd,current_fedd_comparison_eligible_flag,current_to_required_fedd_ratio,current_fedd_is_instantaneous_not_history,n_samples,random_seed,reported_statistical_errors_sampled,statistical_error_model,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,systematic_combined_with_statistical_error
v3-shared-science,v3-dataset-catalogue,measurement,CEERS397_taylor24,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,taylor24_ceers_rubies_blagn,broad_line_agn,6.0,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.7759667460501792,0.3879833730250896,0.3674168856306847,0.3752953085000329,0.3881380296290391,0.40378049063685884,0.4139952801630023,0.0,True,,False,,True,10000,20260808,True,split_normal_in_log_mbh,0.23,0.18,False
v3-shared-science,v3-dataset-catalogue,measurement,CEERS397_taylor24,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,taylor24_ceers_rubies_blagn,broad_line_agn,6.0,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.7759667460501792,0.2586555820167264,0.24494459042045644,0.2501968723333553,0.2587586864193594,0.2691869937579059,0.2759968534420016,0.0,True,,False,,True,10000,20260808,True,split_normal_in_log_mbh,0.23,0.18,False
v3-shared-science,v3-dataset-catalogue,measurement,CEERS672_taylor24,CEERS672_taylor24,HZA-CEERS-672,CEERS-672,taylor24_ceers_rubies_blagn,broad_line_agn,5.666,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.6065964089731533,0.6065964089731533,0.5519542364109561,0.5740165538344609,0.6064201481378998,0.643423477549379,0.6672453149537779,0.0,True,,False,,True,10000,20260808,True,split_normal_in_log_mbh,0.29,0.26,False
v3-shared-science,v3-dataset-catalogue,measurement,CEERS672_taylor24,CEERS672_taylor24,HZA-CEERS-672,CEERS-672,taylor24_ceers_rubies_blagn,broad_line_agn,5.666,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.6065964089731533,0.30329820448657663,0.27597711820547804,0.28700827691723046,0.3032100740689499,0.3217117387746895,0.33362265747688896,0.0,True,,False,,True,10000,20260808,True,split_normal_in_log_mbh,0.29,0.26,False
v3-shared-science,v3-dataset-catalogue,measurement,CEERS672_taylor24,CEERS672_taylor24,HZA-CEERS-672,CEERS-672,taylor24_ceers_rubies_blagn,broad_line_agn,5.666,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.6065964089731533,0.20219880299105109,0.1839847454703187,0.19133885127815364,0.2021400493792999,0.21447449251645967,0.22241510498459266,0.0,True,,False,,True,10000,20260808,True,split_normal_in_log_mbh,0.29,0.26,False
v3-shared-science,v3-dataset-catalogue,measurement,CEERS746_taylor24,CEERS746_taylor24,HZA-CEERS-746,CEERS-746,taylor24_ceers_rubies_blagn,broad_line_agn,5.623,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.668332393394149,0.668332393394149,0.6396908824979056,0.6509542277299412,0.6685781070456206,0.6885192095300976,0.701896599750858,0.0,True,,False,,True,10000,20260808,True,split_normal_in_log_mbh,0.16,0.14,False
v3-shared-science,v3-dataset-catalogue,measurement,CEERS746_taylor24,CEERS746_taylor24,HZA-CEERS-746,CEERS-746,taylor24_ceers_rubies_blagn,broad_line_agn,5.623,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.668332393394149,0.3341661966970745,0.3198454412489528,0.3254771138649706,0.3342890535228103,0.3442596047650488,0.350948299875429,0.0,True,,False,,True,10000,20260808,True,split_normal_in_log_mbh,0.16,0.14,False
v3-shared-science,v3-dataset-catalogue,measurement,CEERS746_taylor24,CEERS746_taylor24,HZA-CEERS-746,CEERS-746,taylor24_ceers_rubies_blagn,broad_line_agn,5.623,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.668332393394149,0.22277746446471633,0.21323029416596856,0.21698474257664704,0.22285936901520687,0.2295064031766992,0.23396553325028602,0.0,True,,False,,True,10000,20260808,True,split_normal_in_log_mbh,0.16,0.14,False
v3-shared-science,v3-dataset-catalogue,measurement,DC417567_ren25,DC417567_ren25,HZA-DC-417567,DC_417567,ren25_alpine_cristal_jwst_blagn_candidates,broad_line_agn,5.67,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.5113276882130028,0.5113276882130028,0.4901835087379427,0.49858498697682185,0.511377043617004,0.5238990345138422,0.5323527806021168,0.0,True,1.1220184543019631,True,2.1943236796411583,True,10000,20260808,True,split_normal_in_log_mbh,0.1,0.1,False
v3-shared-science,v3-dataset-catalogue,measurement,DC417567_ren25,DC417567_ren25,HZA-DC-417567,DC_417567,ren25_alpine_cristal_jwst_blagn_candidates,broad_line_agn,5.67,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.5113276882130028,0.2556638441065014,0.24509175436897135,0.24929249348841093,0.255688521808502,0.2619495172569211,0.2661763903010584,0.0,True,1.1220184543019631,True,2.1943236796411583,True,10000,20260808,True,split_normal_in_log_mbh,0.1,0.1,False
