release,physical_object_id,object_id,object_class,growth_ranking_eligible_flag,seed_model,spin_case,merger_case,f_edd_avg,required_log_mseed,compatible,status
v3,HZA-GDN-2674-934,GDN_2674_934,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,merger_boost_x2,1.0,-8.71005889914638,False,calculated
v3,HZA-GDN-2674-934,GDN_2674_934,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,merger_boost_x2,2.0,-34.819008356338585,False,calculated
v3,HZA-GDN-2674-934,GDN_2674_934,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,no_merger_boost,0.3,6.041613750192823,False,calculated
v3,HZA-GDN-2674-934,GDN_2674_934,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,no_merger_boost,1.0,5.182045833976078,True,calculated
v3,HZA-GDN-2674-934,GDN_2674_934,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,no_merger_boost,2.0,2.4263931273875663,True,calculated
v3,HZA-GDN-2674-934,GDN_2674_934,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,merger_boost_x2,0.3,5.740583754528842,True,calculated
v3,HZA-GDN-2674-934,GDN_2674_934,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,merger_boost_x2,1.0,4.881015838312097,True,calculated
v3,HZA-GDN-2674-934,GDN_2674_934,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,merger_boost_x2,2.0,2.125363131723585,True,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,no_merger_boost,0.3,2.695694057371586,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,no_merger_boost,1.0,-8.257686475428045,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,no_merger_boost,2.0,-35.58575082805025,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,merger_boost_x2,0.3,2.394664061707605,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,merger_boost_x2,1.0,-8.558716471092026,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,merger_boost_x2,2.0,-35.88678082371423,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,light_seeds,spin_0_eps0p057,no_merger_boost,0.3,4.354072284810085,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,light_seeds,spin_0_eps0p057,no_merger_boost,1.0,-2.7297590506330502,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,light_seeds,spin_0_eps0p057,no_merger_boost,2.0,-20.55928616018961,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,light_seeds,spin_0_eps0p057,merger_boost_x2,0.3,4.053042289146104,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,light_seeds,spin_0_eps0p057,merger_boost_x2,1.0,-3.0307890462970315,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,light_seeds,spin_0_eps0p057,merger_boost_x2,2.0,-20.860316155853592,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,no_merger_boost,0.3,7.138432902729619,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,no_merger_boost,1.0,6.55144300909873,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,no_merger_boost,2.0,4.669636745035952,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,merger_boost_x2,0.3,6.837402907065638,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,merger_boost_x2,1.0,6.250413013434748,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,merger_boost_x2,2.0,4.3686067493719705,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,no_merger_boost,0.3,2.695694057371586,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,no_merger_boost,1.0,-8.257686475428045,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,no_merger_boost,2.0,-35.58575082805025,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,merger_boost_x2,0.3,2.394664061707605,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,merger_boost_x2,1.0,-8.558716471092026,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,merger_boost_x2,2.0,-35.88678082371423,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,no_merger_boost,0.3,4.354072284810085,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,no_merger_boost,1.0,-2.7297590506330502,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,no_merger_boost,2.0,-20.55928616018961,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,merger_boost_x2,0.3,4.053042289146104,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,merger_boost_x2,1.0,-3.0307890462970315,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,merger_boost_x2,2.0,-20.860316155853592,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,no_merger_boost,0.3,7.138432902729619,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,no_merger_boost,1.0,6.55144300909873,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,no_merger_boost,2.0,4.669636745035952,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,merger_boost_x2,0.3,6.837402907065638,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,merger_boost_x2,1.0,6.250413013434748,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,merger_boost_x2,2.0,4.3686067493719705,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,no_merger_boost,0.3,2.695694057371586,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,no_merger_boost,1.0,-8.257686475428045,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,no_merger_boost,2.0,-35.58575082805025,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,merger_boost_x2,0.3,2.394664061707605,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,merger_boost_x2,1.0,-8.558716471092026,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,merger_boost_x2,2.0,-35.88678082371423,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,no_merger_boost,0.3,4.354072284810085,True,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,no_merger_boost,1.0,-2.7297590506330502,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,no_merger_boost,2.0,-20.55928616018961,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,merger_boost_x2,0.3,4.053042289146104,True,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,merger_boost_x2,1.0,-3.0307890462970315,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,merger_boost_x2,2.0,-20.860316155853592,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,no_merger_boost,0.3,7.138432902729619,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,no_merger_boost,1.0,6.55144300909873,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,no_merger_boost,2.0,4.669636745035952,True,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,merger_boost_x2,0.3,6.837402907065638,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,merger_boost_x2,1.0,6.250413013434748,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,merger_boost_x2,2.0,4.3686067493719705,True,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,no_merger_boost,0.3,2.695694057371586,True,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,no_merger_boost,1.0,-8.257686475428045,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,no_merger_boost,2.0,-35.58575082805025,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,merger_boost_x2,0.3,2.394664061707605,True,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,merger_boost_x2,1.0,-8.558716471092026,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,merger_boost_x2,2.0,-35.88678082371423,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,no_merger_boost,0.3,4.354072284810085,True,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,no_merger_boost,1.0,-2.7297590506330502,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,no_merger_boost,2.0,-20.55928616018961,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,merger_boost_x2,0.3,4.053042289146104,True,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,merger_boost_x2,1.0,-3.0307890462970315,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,merger_boost_x2,2.0,-20.860316155853592,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,no_merger_boost,0.3,7.138432902729619,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,no_merger_boost,1.0,6.55144300909873,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,no_merger_boost,2.0,4.669636745035952,True,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,merger_boost_x2,0.3,6.837402907065638,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,merger_boost_x2,1.0,6.250413013434748,False,calculated
v3,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,merger_boost_x2,2.0,4.3686067493719705,True,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,no_merger_boost,0.3,-3.5409806652426186,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,no_merger_boost,1.0,-25.87326888414206,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,no_merger_boost,2.0,-81.59106374755137,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,merger_boost_x2,0.3,-3.8420106609066,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,merger_boost_x2,1.0,-26.17429887980604,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,merger_boost_x2,2.0,-81.89209374321536,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,light_seeds,spin_0_eps0p057,no_merger_boost,0.3,-0.15979798468088813,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,light_seeds,spin_0_eps0p057,no_merger_boost,1.0,-14.602659948936296,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,light_seeds,spin_0_eps0p057,no_merger_boost,2.0,-50.95437228331337,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,light_seeds,spin_0_eps0p057,merger_boost_x2,0.3,-0.4608279803448694,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,light_seeds,spin_0_eps0p057,merger_boost_x2,1.0,-14.903689944600277,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,light_seeds,spin_0_eps0p057,merger_boost_x2,2.0,-51.25540227897735,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,no_merger_boost,0.3,5.51709269199487,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,no_merger_boost,1.0,4.320308973316233,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,no_merger_boost,2.0,0.4835902785409161,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,merger_boost_x2,0.3,5.216062696330889,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,merger_boost_x2,1.0,4.0192789776522515,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,merger_boost_x2,2.0,0.18256028287693482,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,no_merger_boost,0.3,-3.5409806652426186,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,no_merger_boost,1.0,-25.87326888414206,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,no_merger_boost,2.0,-81.59106374755137,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,merger_boost_x2,0.3,-3.8420106609066,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,merger_boost_x2,1.0,-26.17429887980604,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,merger_boost_x2,2.0,-81.89209374321536,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,no_merger_boost,0.3,-0.15979798468088813,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,no_merger_boost,1.0,-14.602659948936296,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,no_merger_boost,2.0,-50.95437228331337,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,merger_boost_x2,0.3,-0.4608279803448694,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,merger_boost_x2,1.0,-14.903689944600277,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,merger_boost_x2,2.0,-51.25540227897735,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,no_merger_boost,0.3,5.51709269199487,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,no_merger_boost,1.0,4.320308973316233,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,no_merger_boost,2.0,0.4835902785409161,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,merger_boost_x2,0.3,5.216062696330889,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,merger_boost_x2,1.0,4.0192789776522515,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,merger_boost_x2,2.0,0.18256028287693482,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,no_merger_boost,0.3,-3.5409806652426186,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,no_merger_boost,1.0,-25.87326888414206,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,no_merger_boost,2.0,-81.59106374755137,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,merger_boost_x2,0.3,-3.8420106609066,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,merger_boost_x2,1.0,-26.17429887980604,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,merger_boost_x2,2.0,-81.89209374321536,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,no_merger_boost,0.3,-0.15979798468088813,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,no_merger_boost,1.0,-14.602659948936296,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,no_merger_boost,2.0,-50.95437228331337,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,merger_boost_x2,0.3,-0.4608279803448694,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,merger_boost_x2,1.0,-14.903689944600277,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,merger_boost_x2,2.0,-51.25540227897735,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,no_merger_boost,0.3,5.51709269199487,True,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,no_merger_boost,1.0,4.320308973316233,True,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,no_merger_boost,2.0,0.4835902785409161,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,merger_boost_x2,0.3,5.216062696330889,True,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,merger_boost_x2,1.0,4.0192789776522515,True,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,merger_boost_x2,2.0,0.18256028287693482,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,no_merger_boost,0.3,-3.5409806652426186,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,no_merger_boost,1.0,-25.87326888414206,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,no_merger_boost,2.0,-81.59106374755137,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,merger_boost_x2,0.3,-3.8420106609066,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,merger_boost_x2,1.0,-26.17429887980604,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,merger_boost_x2,2.0,-81.89209374321536,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,no_merger_boost,0.3,-0.15979798468088813,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,no_merger_boost,1.0,-14.602659948936296,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,no_merger_boost,2.0,-50.95437228331337,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,merger_boost_x2,0.3,-0.4608279803448694,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,merger_boost_x2,1.0,-14.903689944600277,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,merger_boost_x2,2.0,-51.25540227897735,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,no_merger_boost,0.3,5.51709269199487,True,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,no_merger_boost,1.0,4.320308973316233,True,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,no_merger_boost,2.0,0.4835902785409161,False,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,merger_boost_x2,0.3,5.216062696330889,True,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,merger_boost_x2,1.0,4.0192789776522515,True,calculated
v3,HZA-GDN-4762-37583,GDN_4762_37583,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,merger_boost_x2,2.0,0.18256028287693482,False,calculated
v3,HZA-GDS-1210-9515,GDS_1210_9515,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,no_merger_boost,0.3,-3.142673865154638,False,calculated
v3,HZA-GDS-1210-9515,GDS_1210_9515,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,no_merger_boost,1.0,-23.51891288384879,False,calculated
v3,HZA-GDS-1210-9515,GDS_1210_9515,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,no_merger_boost,2.0,-74.35647572573419,False,calculated
v3,HZA-GDS-1210-9515,GDS_1210_9515,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,merger_boost_x2,0.3,-3.4437038608186192,False,calculated
v3,HZA-GDS-1210-9515,GDS_1210_9515,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,merger_boost_x2,1.0,-23.819942879512773,False,calculated
v3,HZA-GDS-1210-9515,GDS_1210_9515,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,merger_boost_x2,2.0,-74.65750572139817,False,calculated
v3,HZA-GDS-1210-9515,GDS_1210_9515,broad_line_agn,True,light_seeds,spin_0_eps0p057,no_merger_boost,0.3,-0.05764353643581632,False,calculated
v3,HZA-GDS-1210-9515,GDS_1210_9515,broad_line_agn,True,light_seeds,spin_0_eps0p057,no_merger_boost,1.0,-13.235478454786051,False,calculated
v3,HZA-GDS-1210-9515,GDS_1210_9515,broad_line_agn,True,light_seeds,spin_0_eps0p057,no_merger_boost,2.0,-46.403202783062824,False,calculated
v3,HZA-GDS-1210-9515,GDS_1210_9515,broad_line_agn,True,light_seeds,spin_0_eps0p057,merger_boost_x2,0.3,-0.3586735320997976,False,calculated
