measurement_id,candidate_measurement_id,candidate_object_id,candidate_physical_object_id,separation_arcsec,redshift_delta,match_scope,candidate_source_key,decision,physical_object_id,review_basis,review_reference,review_date,match_origin
CEERS00397_harikane23,CEERS397_taylor24,CEERS-397,HZA-CEERS-397,0.02534543225182117,0.0,prior_release,taylor24_ceers_rubies_blagn,accepted,HZA-CEERS-397,"coordinate, redshift, and normalized CEERS identifier",Harikane et al. 2023 Tables 1-3; Taylor et al. 2025 Table 1,2026-08-23,threshold_candidate
CEERS00672_harikane23,CEERS672_taylor24,CEERS-672,HZA-CEERS-672,0.02816987299420595,0.0,prior_release,taylor24_ceers_rubies_blagn,accepted,HZA-CEERS-672,"coordinate, redshift, and normalized CEERS identifier",Harikane et al. 2023 Tables 1-3; Taylor et al. 2025 Table 1,2026-08-23,threshold_candidate
CEERS00746_harikane23,CEERS746_taylor24,CEERS-746,HZA-CEERS-746,0.056255844607550884,0.0009999999999994458,prior_release,taylor24_ceers_rubies_blagn,accepted,HZA-CEERS-746,"coordinate, redshift, and normalized CEERS identifier",Harikane et al. 2023 Tables 1-3; Taylor et al. 2025 Table 1,2026-08-23,threshold_candidate
CEERS01244_harikane23,CEERS1244_taylor24,CEERS-1244,HZA-CEERS-1244,0.06124074979424496,0.0,prior_release,taylor24_ceers_rubies_blagn,accepted,HZA-CEERS-1244,"coordinate, redshift, and normalized CEERS identifier",Harikane et al. 2023 Tables 1-3; Taylor et al. 2025 Table 1,2026-08-23,threshold_candidate
CEERS02782_harikane23,CEERS2782_taylor24,CEERS-2782,HZA-CEERS-2782,0.016263883756242367,0.0009999999999994458,prior_release,taylor24_ceers_rubies_blagn,accepted,HZA-CEERS-2782,"coordinate, redshift, and published CEERS alias",Harikane et al. 2023 Tables 1-3; Taylor et al. 2025 Table 1,2026-08-23,threshold_candidate
CEERS02782_harikane23,RUBIESEGS50052_taylor24,RUBIES-EGS-50052,HZA-CEERS-2782,0.009719529582174898,0.0009999999999994458,prior_release,taylor24_ceers_rubies_blagn,accepted,HZA-CEERS-2782,"coordinate, redshift, and reviewed CEERS/RUBIES identity",Harikane et al. 2023 Tables 1-3; Taylor et al. 2025 Table 1,2026-08-23,threshold_candidate
