science_release,input_catalogue_release,catalogue_view,rank_global_navigation,rank_within_object_class,rank_within_mass_group,rank_within_class_mass_group,rank_primary_within_class_mass_group,ranking_id,measurement_id,physical_object_id,object_id,source_key,object_class,mass_comparability_group,evidence_status,redshift,log_mbh_msun_std,mbh_method,growth_pressure_tier,growth_pressure_score_0_100,catalogue_release,ra_deg,dec_deg,redshift_kind,cosmic_time_gyr,survey,log_mbh_err_plus_std,log_mbh_err_minus_std,detection_evidence,log_mstar_msun_std,log_mstar_err_plus_std,log_mstar_err_minus_std,mstar_method,log_lbol_erg_s_std,log_lbol_err_plus_std,log_lbol_err_minus_std,lbol_method,log_mbh_mstar_ratio,log_mbh_mstar_ratio_err,edd_ratio_std,edd_ratio_err_std,edd_ratio_from_mbh_lbol,edd_ratio_log_residual_dex,edd_ratio_consistency_flag,agn_contam_flag,lensing_mu,lensing_mu_err,missing_mstar_flag,missing_lbol_flag,missing_edd_ratio_flag,missing_lensing_flag,missing_optional_fields,mbh_interpretation_tag,mstar_interpretation_tag,lbol_interpretation_tag,quality_flag,project_version,source_table,notes,program,field,selection_channel,broad_line_species,halpha_flux_total_1e18_erg_s_cm2,halpha_flux_total_err_plus,halpha_flux_total_err_minus,halpha_flux_narrow_1e18_erg_s_cm2,halpha_flux_narrow_err_plus,halpha_flux_narrow_err_minus,halpha_flux_broad_1e18_erg_s_cm2,halpha_flux_broad_err_plus,halpha_flux_broad_err_minus,halpha_broad_fwhm_km_s,halpha_broad_fwhm_err_plus,halpha_broad_fwhm_err_minus,fwhm_instrument_corrected_flag,lrd_flag,lrd_definition,halpha_absorption_fit_flag,log_mbh_systematic_dex,mbh_systematic_kind,mbh_systematic_applied_flag,mbh_formal_uncertainty_kind,dust_correction_applied_flag,source_caveat_tags,source_paper_version,source_url,source_doi,source_archive_url,source_archive_sha256,extraction_date,selection_criteria,redshift_err,published_ra,published_dec,halpha_broad_to_total_ratio,halpha_broad_to_total_ratio_err,halpha_lum_broad_1e42,halpha_lum_broad_err_plus,halpha_lum_broad_err_minus,halpha_lum_total_1e42,halpha_lum_total_err_plus,halpha_lum_total_err_minus,halpha_narrow_fwhm_km_s,halpha_narrow_fwhm_err_plus,halpha_narrow_fwhm_err_minus,halpha_ew_rest_angstrom,halpha_ew_err_plus,halpha_ew_err_minus,photometry_band,photometry_mag,photometry_mag_err_plus,photometry_mag_err_minus,f200w_mag,f200w_err_plus,f200w_err_minus,muv,muv_err_plus,muv_err_minus,beta_uv,beta_uv_err_plus,beta_uv_err_minus,beta_opt,beta_opt_err_plus,beta_opt_err_minus,delta_m_lw,lbol_1e44_erg_s,lbol_1e44_err_plus,lbol_1e44_err_minus,metallicity_12_logoh,metallicity_err_plus,metallicity_err_minus,ebv_mag,halpha_broad_snr,delta_aic,halpha_lum_broad_erg_s,halpha_broad_to_narrow_ratio,halpha_broad_to_narrow_err_plus,halpha_broad_to_narrow_err_minus,mbh_msun,mbh_err_plus_msun,mbh_err_minus_msun,lbol_erg_s,lbol_err_plus_erg_s,lbol_err_minus_erg_s,log_mstar_upper_limit_msun,host_fit_model,red_agn_flag,compact_source_flag,dual_agn_candidate_flag,log_mstar_systematic_dex,mstar_systematic_kind,mstar_systematic_applied_flag,evidence_status_basis,spectroscopic_type,selection_channels,phenotype_tags,lensing_status,growth_ranking_eligible_flag,primary_growth_ranking_flag,thrils_id,ceers_photometry_id,program_redshift,zphot,coordinate_source_table,coordinate_source_paper_version,coordinate_source_url,coordinate_source_archive_url,coordinate_source_archive_sha256,preferred_measurement_flag,preferred_measurement_reason,match_method,match_reference,host_system_id,host_system_assignment_status,identity_resolution_status,extraction_date_status,edd_ratio_method,lensing_mass_correction_status,lensing_provenance,log_mbh_err_plus,log_mbh_err_minus,log_mstar_err_plus,log_mstar_err_minus,log_lbol_err_plus,log_lbol_err_minus,mbh_statistical_uncertainty_kind,conditional_mass_flag,conditional_mass_reason,primary_mass_comparison_flag,primary_mass_comparison_reason,host_property_scope,growth_ranking_eligibility_reason,primary_growth_ranking_reason,log_edd_ratio_published,host_system_source_id,published_aliases,halpha_broad_flux_dustcorr_1e18,halpha_broad_flux_err,halpha_broad_fwhm_instrumentcorr_km_s,halpha_broad_fwhm_err,av_mag,robust_candidate_flag,oiii_outflow_detected_flag,halpha_three_component_fit_flag,n_measurements,available_measurement_ids,available_object_ids,available_source_keys,all_measurement_evidence_statuses,all_measurement_evidence_status_bases,object_evidence_aggregation_policy,required_fedd_seed1e2,required_fedd_seed1e4,required_fedd_seed1e5,required_log_mseed_fedd0p3,required_log_mseed_fedd1,systematic_envelope_available_flag,required_fedd_seed1e2_systematic_low,required_fedd_seed1e2_systematic_high,required_log_mseed_fedd0p3_systematic_low,required_log_mseed_fedd0p3_systematic_high,systematic_combined_with_statistical_error,global_rank_policy,demographic_inference_allowed,current_edd_ratio_comparison_status
v2-shared-science,v2-dataset-catalogue,physical_object,1,1,1,1,1,HZA-UNCOVER-20466,UNCOVER20466_greene24,HZA-UNCOVER-20466,UNCOVER-20466,greene24_uncover_blagn,broad_line_agn,virial_balmer_single_epoch,secure,8.5,8.17,single-epoch-virial-hbeta,high,100.0,v2-dataset-catalogue,3.640409,-30.386437,spec,0.5891368025941016,UNCOVER,0.42,0.42,individual_robust,,,,,,,,,,,,,,,,,1.33,,True,True,True,False,,single-epoch-virial-hbeta,,,robust,v2,Tables 1 and 3,,UNCOVER,Abell 2744,broad_hbeta,Hbeta,,,,,,,,,,,,,,True,source-classified compact red/LRD sample,,,,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJ 964, 39 (2024); arXiv:2309.05714",https://doi.org/10.3847/1538-4357/ad1e5f,10.3847/1538-4357/ad1e5f,https://arxiv.org/e-print/2309.05714,85b361410e913c3c4f103b65cba079490d989c423dfa66d82c26d3c0c972dffe,2026-09-03,JWST/NIRSpec PRISM definitive broad-Balmer AGN with a published numerical virial mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,published broad-line AGN identification,type1_broad_line,broad_hbeta,lrd;compact;red,lensed,True,True,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-UNCOVER-20466,source_verified_single_object_host,resolved,recorded,,applied,UNCOVER v1.1 strong-lensing model; mass is demagnified,0.42,0.42,,,,,published measurement uncertainty,False,,True,balmer_single_epoch_primary_stratum,not_published,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,,1,UNCOVER20466_greene24,UNCOVER-20466,greene24_uncover_blagn,secure,published broad-line AGN identification,preferred_measurement_controls_object_status;all_measurement_statuses_retained,1.452204136497696,0.9814734601613279,0.7461081219931437,6.895385809419269,3.921286031397563,False,,,,,False,navigation_only_no_cross_class_science_claim,False,unavailable_not_published
v2-shared-science,v2-dataset-catalogue,physical_object,2,2,2,2,2,HZA-RUBIES-EGS-55604,RUBIESEGS55604_kocevski25,HZA-RUBIES-EGS-55604,RUBIES-EGS-55604,kocevski25_lrd_blagn,broad_line_agn,virial_balmer_single_epoch,secure,6.986,9.31,single-epoch-virial-hbeta,high,100.0,v2-dataset-catalogue,214.983037,52.956006,spec,0.7641567512564786,RUBIES,0.1,0.1,individual_robust,10.1,0.22,0.22,CIGALE v2022.1 hybrid galaxy+AGN SED fit,,,,,,,,,,,,,,,False,True,True,True,,single-epoch-virial-hbeta,source_reported_host_stellar_mass,,robust,v2,Table 5 canonical-mass z>=4 additions,,RUBIES,EGS/UDS,broad_hbeta,Hbeta,,,,,,,,,,,,,,True,source-classified compact red/LRD sample,,0.5,single-epoch virial calibration scatter,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJ 986, 126 (2025); arXiv:2404.03576v3",https://doi.org/10.3847/1538-4357/adbc7d,10.3847/1538-4357/adbc7d,https://arxiv.org/e-print/2404.03576v3,d305676588e2dca634d350f11e20b69568e736de990faae0b681ed0b08ab5b69,2026-09-03,JWST/RUBIES secure new broad-line detections at z>=4 absent from the existing Taylor ingestion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,published broad-line AGN identification,type1_broad_line,broad_hbeta,lrd;compact;red,not_reported,True,True,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-RUBIES-EGS-55604,source_verified_single_object_host,resolved,recorded,,not_required,,0.1,0.1,0.22,0.22,,,published measurement uncertainty,False,,True,balmer_single_epoch_primary_stratum,object_specific,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,,1,RUBIESEGS55604_kocevski25,RUBIES-EGS-55604,kocevski25_lrd_blagn,secure,published broad-line AGN identification,preferred_measurement_controls_object_status;all_measurement_statuses_retained,1.2671353783012442,0.9204499122817521,0.7471071792720058,7.579324621856905,3.5410820728563497,True,1.1804640117963714,1.3538067448061175,7.079324621856905,8.079324621856905,False,navigation_only_no_cross_class_science_claim,False,unavailable_not_published
v2-shared-science,v2-dataset-catalogue,physical_object,3,3,3,3,3,HZA-GN-38509,GN38509_juodzbalis25,HZA-GN-38509,GN-38509,juodzbalis25_jades_blagn,broad_line_agn,virial_balmer_single_epoch,secure,6.678,8.57,single-epoch-virial-halpha,high,98.44540599147037,v2-dataset-catalogue,189.09144,62.22811,spec,0.8105236210227595,JADES,0.37,0.38,individual_robust,9.19,0.4,0.4,beagle-spectral-decomposition,44.84,0.14,0.14,balmer-line-bolometric-correction,-0.6199999999999992,0.5482928049865328,0.015,0.0065,0.0147784693385942,0.0064618041732414,consistent,1.0,,,False,False,False,True,lensing,single-epoch-virial,host-sed-with-agn-contamination-risk,balmer-line-bolometric-correction,robust,v2,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",Robust sample; Mstar uses BEAGLE value.,,GOODS-N,,,,,,,,,,,,,,,,,,,0.3,source_stated_single_epoch_virial_calibration_uncertainty,False,,,,"MNRAS 546, stag086 (2026); arXiv:2504.03551",https://arxiv.org/abs/2504.03551,,https://arxiv.org/abs/2504.03551,,not_recorded_in_frozen_v1_source_layer,JADES spectroscopic Type 1 broad-line AGN sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,not_reported,True,True,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,v1 catalogue,HZS-GN-38509,inherited_provisional_one_to_one_no_verified_multinucleus_link,resolved,not_recorded,source_derived_from_same_lbol_and_virial_mbh,not_required,,0.37,0.38,0.4,0.4,0.14,0.14,published_asymmetric_table_uncertainty_semantics_not_further_specified_in_v1,False,,True,balmer_single_epoch_primary_stratum,object_specific,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,,1,GN38509_juodzbalis25,GN-38509,juodzbalis25_jades_blagn,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,preferred_measurement_controls_object_status;all_measurement_statuses_retained,1.064544199368414,0.7404820382212559,0.578450957647677,6.71850336776117,2.398344559203899,True,1.0159348751963402,1.1131535235404875,6.418503367761169,7.018503367761171,False,navigation_only_no_cross_class_science_claim,False,available_not_growth_history
v2-shared-science,v2-dataset-catalogue,physical_object,4,4,4,4,4,HZA-J0910-2028-12910,J0910202812910_baccus26,HZA-J0910-2028-12910,J0910_2028_12910,baccus26_nirspec_blagn,broad_line_agn,virial_balmer_single_epoch,secure,6.6214,8.58,single-epoch-virial-halpha,high,97.84889190077094,v2-dataset-catalogue,137.727212,-4.235207,spec,0.8195546646733157,JWST/NIRSpec archival census,0.01,0.01,individual_robust,,,,,45.9,0.01,0.01,source broad-Halpha luminosity scaling,,,0.1742,0.0006,,,,,,,True,False,False,True,,single-epoch-virial-halpha,,source_reported_bolometric_luminosity,robust,v2,"Table 1, z>=4 new non-cluster subset",,JWST/NIRSpec archival census,multi-field,broad_halpha,Halpha,,,,,,,,,,4280.0,,,,,not reported,,0.5,single-epoch virial calibration scatter,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJ 1006, 165 (2026); measurement values: arXiv:2512.03281v1",https://doi.org/10.3847/1538-4357/ae7de7,10.3847/1538-4357/ae7de7,https://arxiv.org/e-print/2512.03281v1,f165cd073c7e03cffa487c1e209a6c8ed4d2f009119e84145eca6b43e579a22a,2026-09-03,JWST/NIRSpec broad-Halpha catalogue objects at z>=4 that are new to the atlas and do not require an unreported cluster-lensing correction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,source-catalogue broad-Halpha AGN identification,type1_broad_line,broad_halpha,,not_reported,True,True,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-J0910-2028-12910,source_verified_single_object_host,resolved,recorded,source derived from same Lbol and virial MBH,not_required,,0.01,0.01,,,0.01,0.01,published measurement uncertainty,False,,True,balmer_single_epoch_primary_stratum,not_published,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,-0.7589518493283556,,,,,,,,,,,1,J0910202812910_baccus26,J0910_2028_12910,baccus26_nirspec_blagn,secure,source-catalogue broad-Halpha AGN identification,preferred_measurement_controls_object_status;all_measurement_statuses_retained,1.0527834773194107,0.7327884994107752,0.5727910104564575,6.704970573221586,2.32990191073862,True,0.9727847328422519,1.1327822217965695,6.204970573221586,7.204970573221586,False,navigation_only_no_cross_class_science_claim,False,available_not_growth_history
v2-shared-science,v2-dataset-catalogue,physical_object,5,5,5,5,5,HZA-GS-20057765,GS20057765_juodzbalis25,HZA-GS-20057765,GS-20057765,juodzbalis25_jades_blagn,broad_line_agn,virial_balmer_single_epoch,probable,8.913,7.33,single-epoch-virial-hbeta,high,93.77309018057997,v2-dataset-catalogue,53.0408,-27.85901,spec,0.5527336017822919,JADES,0.62,0.7,stack_supported_tentative_hbeta,7.4,0.78,0.97,beagle-spectral-decomposition,44.16,0.19,0.3,balmer-line-bolometric-correction,-0.0700000000000002,1.0960041058317254,0.051,0.063,0.0536573789993633,-0.0220592787844985,consistent,1.0,,,False,False,False,True,lensing,single-epoch-virial,host-sed-with-agn-contamination-risk,balmer-line-bolometric-correction,tentative,v2,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; Mstar uses BEAGLE value.,,GOODS-S,,,,,,,,,,,,,,,,,,,,,False,,,,"MNRAS 546, stag086 (2026); arXiv:2504.03551",https://arxiv.org/abs/2504.03551,,https://arxiv.org/abs/2504.03551,,not_recorded_in_frozen_v1_source_layer,JADES spectroscopic Type 1 broad-line AGN sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,published_blagn_with_tentative_broad_line_detection,type1_broad_line,broad_balmer_line,,not_reported,True,True,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,v1 catalogue,HZS-GS-20057765,inherited_provisional_one_to_one_no_verified_multinucleus_link,resolved,not_recorded,source_derived_from_same_lbol_and_virial_mbh,not_required,,0.62,0.7,0.78,0.97,0.19,0.3,published_asymmetric_table_uncertainty_semantics_not_further_specified_in_v1,False,,True,balmer_single_epoch_primary_stratum,object_specific,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,,1,GS20057765_juodzbalis25,GS-20057765,juodzbalis25_jades_blagn,probable,published_blagn_with_tentative_broad_line_detection,preferred_measurement_controls_object_status;all_measurement_statuses_retained,1.3553650821669596,0.8467853139992451,0.5924954299153876,6.150244064836379,3.397480216121263,False,,,,,False,navigation_only_no_cross_class_science_claim,False,available_not_growth_history
v2-shared-science,v2-dataset-catalogue,physical_object,6,6,6,6,,HZA-RUBIES-EGS-49140,RUBIESEGS49140_taylor24,HZA-RUBIES-EGS-49140,RUBIES-EGS-49140,taylor24_ceers_rubies_blagn,broad_line_agn,virial_balmer_single_epoch,candidate,6.685,8.26,single-epoch-virial-halpha-reines2013,high,87.49084949824412,v2-dataset-catalogue,214.892248,52.87741,spec,0.8094182196919075,RUBIES,0.02,0.01,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,v2,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Halpha line fit includes the source-specific narrow absorption component described in Section 3.2. The paper retains this source as BLAGN while noting a published compact-galaxy alternative for its broad lines.,RUBIES,EGS,broad-halpha,Halpha,116.81,2.52,3.23,4.94,1.96,2.27,111.71,1.61,1.65,2613.0,48.0,39.0,1.0,True,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,1.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,False,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;halpha_absorption_component_fit;alternative_non_agn_compact_galaxy_broadening,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,robust_broad_line_with_recorded_alternative_non_agn_interpretation,type1_broad_line,broad_halpha,lrd,not_reported,True,False,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",HZS-RUBIES-EGS-49140,inherited_provisional_one_to_one_no_verified_multinucleus_link,resolved,recorded,,not_required,,0.02,0.01,,,,,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,True,mass_valid_only_if_broad_component_is_blr,True,balmer_single_epoch_primary_stratum,not_published,eligible_numeric_mass_with_resolved_identity_and_lensing,candidate_evidence_excluded,,,,,,,,,,,,1,RUBIESEGS49140_taylor24,RUBIES-EGS-49140,taylor24_ceers_rubies_blagn,candidate,robust_broad_line_with_recorded_alternative_non_agn_interpretation,preferred_measurement_controls_object_status;all_measurement_statuses_retained,1.0158950168929186,0.6913279188440629,0.529044369819635,6.411383785950835,2.0979459531694493,True,0.9347532423807046,1.0970367914051327,5.911383785950835,6.911383785950835,False,navigation_only_no_cross_class_science_claim,False,unavailable_not_published
v2-shared-science,v2-dataset-catalogue,physical_object,7,7,7,7,6,HZA-J0226-3325-6699,J022633256699_baccus26,HZA-J0226-3325-6699,J0226_3325_6699,baccus26_nirspec_blagn,broad_line_agn,virial_balmer_single_epoch,secure,6.5405,8.3,single-epoch-virial-halpha,high,86.45843687231681,v2-dataset-catalogue,36.507805,3.049793,spec,0.8327570508537522,JWST/NIRSpec archival census,0.01,0.01,individual_robust,,,,,45.8,0.01,0.01,source broad-Halpha luminosity scaling,,,0.2542,0.0011,,,,,,,True,False,False,True,,single-epoch-virial-halpha,,source_reported_bolometric_luminosity,robust,v2,"Table 1, z>=4 new non-cluster subset",,JWST/NIRSpec archival census,multi-field,broad_halpha,Halpha,,,,,,,,,,3400.0,,,,,not reported,,0.5,single-epoch virial calibration scatter,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJ 1006, 165 (2026); measurement values: arXiv:2512.03281v1",https://doi.org/10.3847/1538-4357/ae7de7,10.3847/1538-4357/ae7de7,https://arxiv.org/e-print/2512.03281v1,f165cd073c7e03cffa487c1e209a6c8ed4d2f009119e84145eca6b43e579a22a,2026-09-03,JWST/NIRSpec broad-Halpha catalogue objects at z>=4 that are new to the atlas and do not require an unreported cluster-lensing correction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,source-catalogue broad-Halpha AGN identification,type1_broad_line,broad_halpha,,not_reported,True,True,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-J0226-3325-6699,source_verified_single_object_host,resolved,recorded,source derived from same Lbol and virial MBH,not_required,,0.01,0.01,,,0.01,0.01,published measurement uncertainty,False,,True,balmer_single_epoch_primary_stratum,not_published,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,-0.5948244537820107,,,,,,,,,,,1,J022633256699_baccus26,J0226_3325_6699,baccus26_nirspec_blagn,secure,source-catalogue broad-Halpha AGN identification,preferred_measurement_controls_object_status;all_measurement_statuses_retained,0.989823272082769,0.675593661897763,0.51847885680526,6.3905682324248705,1.9352274414162345,True,0.9112658695365174,1.0683806746290203,5.8905682324248705,6.8905682324248705,False,navigation_only_no_cross_class_science_claim,False,available_not_growth_history
v2-shared-science,v2-dataset-catalogue,physical_object,8,8,8,8,7,HZA-CEERS-00717,CEERS00717_harikane23,HZA-CEERS-00717,CEERS-00717,harikane23_nirspec_blagn,broad_line_agn,virial_balmer_single_epoch,secure,6.936,7.99122608,single-epoch-virial-halpha-greeneho2005,high,81.93378689127388,v2-dataset-catalogue,215.08141667,52.97219444,spec,0.7713794498651723,CEERS,0.16106227,0.17168214,individual_robust,9.61,0.77,1.18,prospector-after-agn-host-image-decomposition,44.85125835,0.91885695,0.40410032,halpha-multicalibration-best-estimate-harikane2023,-1.6187739199999998,0.9890928725840472,0.06,0.335,0.0574991897515424,0.018489525501202,consistent,1.0,,,False,False,False,True,lensing,single-epoch-virial-halpha-greeneho2005,host-sed-with-agn-contamination-risk,halpha-multicalibration-best-estimate-harikane2023,robust,v2,Tables 1-3,Extinction-corrected broad-Halpha Greene & Ho (2005) mass; source gives no numeric virial-calibration systematic.,JWST/NIRSpec,EGS,broad-halpha,Halpha,,,,,,,,,,6279.0,805.0,881.0,,,,,,not numerically specified by Harikane et al. (2023),False,log transform of published asymmetric linear MBH errors,True,virial_calibration_at_z0;source_does_not_state_numeric_virial_systematic,The Astrophysical Journal 959:39 (2023); arXiv:2303.11946v3,https://doi.org/10.3847/1538-4357/ad029e,10.3847/1538-4357/ad029e,https://arxiv.org/e-print/2303.11946v3,02c2951b4594234f8cc015fc811f1ed438d35997249138af4d756d02d44ca4b4,2026-08-23,NIRSpec parent sample at zspec 3.8-8.9; permitted broad Halpha FWHM >1000 km/s and S/N >5; narrow forbidden lines; outflow-component veto; final rows have Delta AIC >20,,14:20:19.54,+52:58:19.9,,,,3e+41,2e+41,,,,,,,,,,,,,,,,,-21.49,0.12,0.12,,,,,,,,,,,7.87,0.17,0.18,0.0,6.1,23.9,1.2e+42,0.57,0.17,0.11,98000000.0,44000000.0,32000000.0,7.1e+44,5.18e+45,4.3e+44,,PSF+Sersic,0.0,0.0,0.0,0.2,typical systematic from fixed SED-fitting prior; Harikane et al. (2023) Section 4.3,False,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,not_reported,True,True,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment after coordinate-redshift search,no candidate within 0.5 arcsec and delta-z 0.01,HZS-CEERS-00717,inherited_provisional_one_to_one_no_verified_multinucleus_link,resolved,recorded,source_derived_from_same_lbol_and_virial_mbh,not_required,,0.16106227,0.17168214,0.77,1.18,0.91885695,0.40410032,log transform of published asymmetric linear MBH errors,False,,True,balmer_single_epoch_primary_stratum,object_specific,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,,1,CEERS00717_harikane23,CEERS-00717,harikane23_nirspec_blagn,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,preferred_measurement_controls_object_status;all_measurement_statuses_retained,1.0273631809780568,0.6844072760397951,0.5129293235706643,6.241730032955669,2.159572589852229,False,,,,,False,navigation_only_no_cross_class_science_claim,False,available_not_growth_history
v2-shared-science,v2-dataset-catalogue,physical_object,9,9,9,9,8,HZA-CEERS-1019,CEERS1019_larson23,HZA-CEERS-1019,CEERS-1019,larson23_ceers1019,broad_line_agn,virial_balmer_single_epoch,secure,8.679,6.95,single-epoch-virial-hbeta,high,80.78322437948385,v2-dataset-catalogue,215.03539,52.89066,spec,0.5728828309861513,CEERS,0.37,0.37,individual_robust,9.5,,,NIRCam+MIRI photometric SED fit,,,,,,,1.2,0.5,,,,,,,False,True,False,True,,single-epoch-virial-hbeta,source_reported_host_stellar_mass,,robust,v2,Published CEERS 1019 measurements,,CEERS,EGS,broad_hbeta,Hbeta,,,,,,,,,,,,,,,not reported,,,,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJL 953, L29 (2023); arXiv:2303.08918",https://doi.org/10.3847/2041-8213/ace619,10.3847/2041-8213/ace619,https://arxiv.org/e-print/2303.08918v2,aedc3f7bfb3064564e8ba1787c4a69747250d080b5917d7db3c702c50f8d9f18,2026-09-03,JWST/NIRSpec broad-Hbeta identification of CEERS 1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,published broad-line AGN identification,type1_broad_line,broad_hbeta,,not_reported,True,True,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-CEERS-1019,source_verified_single_object_host,resolved,recorded,source_derived_from_same_lbol_and_virial_mbh,not_required,,0.37,0.37,,,,,published measurement uncertainty,False,,True,balmer_single_epoch_primary_stratum,object_specific,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,0.0791812460476248,,,,,,,,,,,1,CEERS1019_larson23,CEERS-1019,larson23_ceers1019,secure,published broad-line AGN identification,preferred_measurement_controls_object_status;all_measurement_statuses_retained,1.2051026925538062,0.7181925137441877,0.4747374243393783,5.717739870489339,2.842466234964463,False,,,,,False,navigation_only_no_cross_class_science_claim,False,available_not_growth_history
