science_release,input_catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,source_key,object_class,redshift,log_mseed_assumption,z_seed,epsilon,merger_boost,burst_scenario,burst_fedd,quiescent_fedd,required_lifetime_average_fedd_point,required_duty_cycle_point,required_duty_cycle_p5,required_duty_cycle_p16,required_duty_cycle_p50,required_duty_cycle_p84,required_duty_cycle_p95,prob_required_duty_cycle_gt_1,fixed_burst_scenario_feasible_point,reported_current_fedd,current_fedd_comparison_eligible_flag,current_to_required_fedd_ratio,current_fedd_is_instantaneous_not_history,n_samples,random_seed,reported_mass_errors_sampled,reported_mass_error_scope,reported_mass_error_model,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,additional_systematic_scatter_added
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-00717,CEERS00717_harikane23,HZA-CEERS-00717,CEERS-00717,harikane23_nirspec_blagn,broad_line_agn,6.936,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,1.0273631809780568,0.34245439365935226,0.3260831493602456,0.3324793717423903,0.34256931667384855,0.35171636669302936,0.3575841200889611,0.0,True,0.06,True,0.05840193722231664,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.16106227,0.17168214,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-01236,CEERS01236_harikane23,HZA-CEERS-01236,CEERS-01236,harikane23_nirspec_blagn,broad_line_agn,4.484,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.48758132134723814,0.48758132134723814,0.4607117140055722,0.4715473715650915,0.4877193262695505,0.5051528436889142,0.5167017817427533,0.0,True,0.08,True,0.1640751942239125,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.19188553,0.17609126,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-01236,CEERS01236_harikane23,HZA-CEERS-01236,CEERS-01236,harikane23_nirspec_blagn,broad_line_agn,4.484,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.48758132134723814,0.24379066067361907,0.2303558570027861,0.23577368578254576,0.24385966313477525,0.2525764218444571,0.25835089087137664,0.0,True,0.08,True,0.1640751942239125,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.19188553,0.17609126,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-01236,CEERS01236_harikane23,HZA-CEERS-01236,CEERS-01236,harikane23_nirspec_blagn,broad_line_agn,4.484,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.48758132134723814,0.16252710711574606,0.15357057133519073,0.15718245718836385,0.16257310875651682,0.16838428122963808,0.1722339272475844,0.0,True,0.08,True,0.1640751942239125,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.19188553,0.17609126,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-01665,CEERS01665_harikane23,HZA-CEERS-01665,CEERS-01665,harikane23_nirspec_blagn,broad_line_agn,4.483,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.48961576950011143,0.48961576950011143,0.4692113921009265,0.47732962258974015,0.48953447905160885,0.5037089332997622,0.5126955794851871,0.0,True,1.93,True,3.9418665006858213,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.15261016,0.13262557,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-01665,CEERS01665_harikane23,HZA-CEERS-01665,CEERS-01665,harikane23_nirspec_blagn,broad_line_agn,4.483,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.48961576950011143,0.24480788475005572,0.23460569605046325,0.23866481129487008,0.24476723952580443,0.2518544666498811,0.25634778974259353,0.0,True,1.93,True,3.9418665006858213,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.15261016,0.13262557,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-01665,CEERS01665_harikane23,HZA-CEERS-01665,CEERS-01665,harikane23_nirspec_blagn,broad_line_agn,4.483,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.48961576950011143,0.16320525650003714,0.1564037973669755,0.15910987419658004,0.16317815968386962,0.16790297776658739,0.17089852649506235,0.0,True,1.93,True,3.9418665006858213,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.15261016,0.13262557,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-1019,CEERS1019_larson23,HZA-CEERS-1019,CEERS-1019,larson23_ceers1019,broad_line_agn,8.679,2.0,30.0,0.1,1.0,eddington,1.0,0.0,1.2051026925538062,1.2051026925538062,1.0586720818459066,1.1162790946668522,1.206967756648213,1.2969703750542159,1.3510046090381547,0.99,False,1.2,True,0.9957657612207365,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.37,0.37,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-1019,CEERS1019_larson23,HZA-CEERS-1019,CEERS-1019,larson23_ceers1019,broad_line_agn,8.679,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,1.2051026925538062,0.6025513462769031,0.5293360409229533,0.5581395473334261,0.6034838783241065,0.6484851875271079,0.6755023045190773,0.0,True,1.2,True,0.9957657612207365,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.37,0.37,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-1019,CEERS1019_larson23,HZA-CEERS-1019,CEERS-1019,larson23_ceers1019,broad_line_agn,8.679,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,1.2051026925538062,0.4017008975179354,0.3528906939486356,0.37209303155561746,0.40232258554940437,0.4323234583514053,0.4503348696793849,0.0,True,1.2,True,0.9957657612207365,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.37,0.37,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-1244,CEERS1244_taylor24,HZA-CEERS-1244,CEERS-1244,taylor24_ceers_rubies_blagn,broad_line_agn,4.478,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.5390234084690856,0.5390234084690856,0.5359738345680312,0.5372116918233883,0.5390405123693578,0.5418141410358666,0.5435597506562282,0.0,True,,False,,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.03,0.02,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-1244,CEERS1244_taylor24,HZA-CEERS-1244,CEERS-1244,taylor24_ceers_rubies_blagn,broad_line_agn,4.478,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.5390234084690856,0.2695117042345428,0.2679869172840156,0.2686058459116942,0.2695202561846789,0.2709070705179333,0.2717798753281141,0.0,True,,False,,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.03,0.02,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-1244,CEERS1244_taylor24,HZA-CEERS-1244,CEERS-1244,taylor24_ceers_rubies_blagn,broad_line_agn,4.478,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.5390234084690856,0.1796744694896952,0.1786579448560104,0.17907056394112944,0.17968017078978593,0.18060471367862216,0.1811865835520761,0.0,True,,False,,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.03,0.02,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-2782,RUBIESEGS50052_taylor24,HZA-CEERS-2782,RUBIES-EGS-50052,taylor24_ceers_rubies_blagn,broad_line_agn,5.24,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.6388921781959334,0.6388921781959334,0.6333306830689384,0.6354784750128651,0.6388893410576548,0.6423422714938266,0.6445446582323503,0.0,True,,False,,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.03,0.03,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-2782,RUBIESEGS50052_taylor24,HZA-CEERS-2782,RUBIES-EGS-50052,taylor24_ceers_rubies_blagn,broad_line_agn,5.24,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.6388921781959334,0.3194460890979667,0.3166653415344692,0.31773923750643257,0.3194446705288274,0.3211711357469133,0.32227232911617515,0.0,True,,False,,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.03,0.03,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-2782,RUBIESEGS50052_taylor24,HZA-CEERS-2782,RUBIES-EGS-50052,taylor24_ceers_rubies_blagn,broad_line_agn,5.24,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.6388921781959334,0.21296405939864446,0.21111022768964613,0.21182615833762175,0.2129631136858849,0.2141140904979422,0.21484821941078341,0.0,True,,False,,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.03,0.03,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-397,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,taylor24_ceers_rubies_blagn,broad_line_agn,6.0,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.7759667460501792,0.7759667460501792,0.7346730927994491,0.7506435648500126,0.7758533976159945,0.8076515773183823,0.8280281183192445,0.0,True,,False,,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.23,0.18,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-397,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,taylor24_ceers_rubies_blagn,broad_line_agn,6.0,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.7759667460501792,0.3879833730250896,0.3673365463997246,0.3753217824250063,0.38792669880799724,0.40382578865919116,0.41401405915962225,0.0,True,,False,,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.23,0.18,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-397,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,taylor24_ceers_rubies_blagn,broad_line_agn,6.0,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.7759667460501792,0.2586555820167264,0.2448910309331497,0.25021452161667085,0.25861779920533146,0.2692171924394608,0.2760093727730815,0.0,True,,False,,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.23,0.18,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-672,CEERS672_taylor24,HZA-CEERS-672,CEERS-672,taylor24_ceers_rubies_blagn,broad_line_agn,5.666,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.6065964089731533,0.6065964089731533,0.5522151180593214,0.5737613767077216,0.6064079725394715,0.642856839932578,0.6677226123951441,0.0,True,,False,,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.29,0.26,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-672,CEERS672_taylor24,HZA-CEERS-672,CEERS-672,taylor24_ceers_rubies_blagn,broad_line_agn,5.666,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.6065964089731533,0.30329820448657663,0.2761075590296607,0.2868806883538608,0.30320398626973577,0.321428419966289,0.33386130619757204,0.0,True,,False,,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.29,0.26,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-672,CEERS672_taylor24,HZA-CEERS-672,CEERS-672,taylor24_ceers_rubies_blagn,broad_line_agn,5.666,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.6065964089731533,0.20219880299105109,0.18407170601977382,0.19125379223590722,0.2021359908464905,0.21428561331085935,0.22257420413171472,0.0,True,,False,,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.29,0.26,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-746,CEERS746_taylor24,HZA-CEERS-746,CEERS-746,taylor24_ceers_rubies_blagn,broad_line_agn,5.623,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.668332393394149,0.668332393394149,0.639445916379827,0.6507209871854271,0.6682415106323614,0.6883926404766103,0.7016401579143177,0.0,True,,False,,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.16,0.14,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-746,CEERS746_taylor24,HZA-CEERS-746,CEERS-746,taylor24_ceers_rubies_blagn,broad_line_agn,5.623,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.668332393394149,0.3341661966970745,0.3197229581899135,0.3253604935927136,0.3341207553161807,0.34419632023830515,0.35082007895715883,0.0,True,,False,,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.16,0.14,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-746,CEERS746_taylor24,HZA-CEERS-746,CEERS-746,taylor24_ceers_rubies_blagn,broad_line_agn,5.623,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.668332393394149,0.22277746446471633,0.21314863879327567,0.21690699572847572,0.22274717021078713,0.22946421349220342,0.23388005263810588,0.0,True,,False,,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.16,0.14,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-DC-417567,DC417567_ren25,HZA-DC-417567,DC_417567,ren25_alpine_cristal_jwst_blagn_candidates,broad_line_agn,5.67,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.5113276882130028,0.5113276882130028,0.49011891677813507,0.4985644171062509,0.5114296597607906,0.5239690432538467,0.5321394968706213,0.0,True,1.1220184543019631,True,2.1943236796411583,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.1,0.1,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-DC-417567,DC417567_ren25,HZA-DC-417567,DC_417567,ren25_alpine_cristal_jwst_blagn_candidates,broad_line_agn,5.67,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.5113276882130028,0.2556638441065014,0.24505945838906754,0.24928220855312544,0.2557148298803953,0.2619845216269234,0.26606974843531067,0.0,True,1.1220184543019631,True,2.1943236796411583,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.1,0.1,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-DC-417567,DC417567_ren25,HZA-DC-417567,DC_417567,ren25_alpine_cristal_jwst_blagn_candidates,broad_line_agn,5.67,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.5113276882130028,0.17044256273766759,0.16337297225937836,0.16618813903541696,0.1704765532535969,0.17465634775128228,0.17737983229020712,0.0,True,1.1220184543019631,True,2.1943236796411583,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.1,0.1,False
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-DC-519281,DC519281_ren25,HZA-DC-519281,DC_519281,ren25_alpine_cristal_jwst_blagn_candidates,broad_line_agn,5.5759,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.5917955072599286,0.5917955072599286,0.5692322955294687,0.5782150158683395,0.5917905686038227,0.6052771189986137,0.6142267488603083,0.0,True,0.4466835921509631,True,0.7547938209587837,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.11,0.11,False
