science_release,input_catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,source_key,object_class,redshift,log_mseed_assumption,z_seed,epsilon,merger_boost,burst_scenario,burst_fedd,quiescent_fedd,required_lifetime_average_fedd_point,required_duty_cycle_point,required_duty_cycle_p5,required_duty_cycle_p16,required_duty_cycle_p50,required_duty_cycle_p84,required_duty_cycle_p95,prob_required_duty_cycle_gt_1,fixed_burst_scenario_feasible_point,reported_current_fedd,current_fedd_comparison_eligible_flag,current_to_required_fedd_ratio,current_fedd_is_instantaneous_not_history,n_samples,random_seed,reported_mass_errors_sampled,reported_mass_error_scope,reported_mass_error_model,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,additional_systematic_scatter_added
v2-shared-science,v2-dataset-catalogue,measurement,CEERS01236_harikane23,CEERS01236_harikane23,HZA-CEERS-01236,CEERS-01236,harikane23_nirspec_blagn,broad_line_agn,4.484,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.48758132134723814,0.48758132134723814,0.46062131958098507,0.4717531557263036,0.4876769837113173,0.505700895402191,0.5169959470667638,0.0,True,0.08,True,0.1640751942239125,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.19188553,0.17609126,False
v2-shared-science,v2-dataset-catalogue,measurement,CEERS01236_harikane23,CEERS01236_harikane23,HZA-CEERS-01236,CEERS-01236,harikane23_nirspec_blagn,broad_line_agn,4.484,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.48758132134723814,0.24379066067361907,0.23031065979049253,0.2358765778631518,0.24383849185565865,0.2528504477010955,0.2584979735333819,0.0,True,0.08,True,0.1640751942239125,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.19188553,0.17609126,False
v2-shared-science,v2-dataset-catalogue,measurement,CEERS01236_harikane23,CEERS01236_harikane23,HZA-CEERS-01236,CEERS-01236,harikane23_nirspec_blagn,broad_line_agn,4.484,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.48758132134723814,0.16252710711574606,0.15354043986032836,0.15725105190876787,0.1625589945704391,0.16856696513406366,0.17233198235558794,0.0,True,0.08,True,0.1640751942239125,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.19188553,0.17609126,False
v2-shared-science,v2-dataset-catalogue,measurement,CEERS01244_harikane23,CEERS01244_harikane23,HZA-CEERS-1244,CEERS-01244,harikane23_nirspec_blagn,broad_line_agn,4.478,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.5098633516070649,0.5098633516070649,0.5056469492365706,0.5073055346038611,0.5098960489992803,0.5134835264043616,0.5158334032095896,0.0,True,0.46,True,0.9022025186750569,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.03891807,0.02802872,False
v2-shared-science,v2-dataset-catalogue,measurement,CEERS01244_harikane23,CEERS01244_harikane23,HZA-CEERS-1244,CEERS-01244,harikane23_nirspec_blagn,broad_line_agn,4.478,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.5098633516070649,0.25493167580353243,0.2528234746182853,0.25365276730193054,0.25494802449964016,0.2567417632021808,0.2579167016047948,0.0,True,0.46,True,0.9022025186750569,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.03891807,0.02802872,False
v2-shared-science,v2-dataset-catalogue,measurement,CEERS01244_harikane23,CEERS01244_harikane23,HZA-CEERS-1244,CEERS-01244,harikane23_nirspec_blagn,broad_line_agn,4.478,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.5098633516070649,0.16995445053568828,0.16854898307885688,0.1691018448679537,0.16996534966642676,0.1711611754681205,0.17194446773652988,0.0,True,0.46,True,0.9022025186750569,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.03891807,0.02802872,False
v2-shared-science,v2-dataset-catalogue,measurement,CEERS01665_harikane23,CEERS01665_harikane23,HZA-CEERS-01665,CEERS-01665,harikane23_nirspec_blagn,broad_line_agn,4.483,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.48961576950011143,0.48961576950011143,0.4694715365318751,0.47723320827617505,0.4898153823874519,0.5041110874430437,0.5134225056395761,0.0,True,1.93,True,3.9418665006858213,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.15261016,0.13262557,False
v2-shared-science,v2-dataset-catalogue,measurement,CEERS01665_harikane23,CEERS01665_harikane23,HZA-CEERS-01665,CEERS-01665,harikane23_nirspec_blagn,broad_line_agn,4.483,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.48961576950011143,0.24480788475005572,0.23473576826593756,0.23861660413808752,0.24490769119372596,0.25205554372152184,0.25671125281978807,0.0,True,1.93,True,3.9418665006858213,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.15261016,0.13262557,False
v2-shared-science,v2-dataset-catalogue,measurement,CEERS01665_harikane23,CEERS01665_harikane23,HZA-CEERS-01665,CEERS-01665,harikane23_nirspec_blagn,broad_line_agn,4.483,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.48961576950011143,0.16320525650003714,0.1564905121772917,0.15907773609205833,0.16327179412915063,0.16803702914768123,0.17114083521319207,0.0,True,1.93,True,3.9418665006858213,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.15261016,0.13262557,False
v2-shared-science,v2-dataset-catalogue,measurement,CEERS02782_harikane23,CEERS02782_harikane23,HZA-CEERS-2782,CEERS-02782,harikane23_nirspec_blagn,broad_line_agn,5.241,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.6440137503139133,0.6440137503139133,0.6217550930434784,0.6306611054357858,0.6439692734762965,0.6565839015213623,0.6646434915971476,0.0,True,0.51,True,0.7919085574669942,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.10914447,0.11809931,False
