measurement_id,candidate_measurement_id,candidate_object_id,candidate_physical_object_id,separation_arcsec,redshift_delta,match_scope,candidate_source_key,decision,physical_object_id,review_basis,review_reference,review_date
GOODSS13971_matthee23,GS204851_juodzbalis25,GS-204851,HZA-GS-204851,0.02129442240198382,0.0009999999999994458,prior_release,juodzbalis25_jades_blagn,accepted,HZA-GS-204851,"coordinate, redshift, and published source-name review",Matthee et al. 2024 Tables 1-3; Juodzbalis et al. 2025 source catalogue,2026-08-22
