catalogue_release,input_catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,source_key,survey,field,redshift,evidence_status,primary_growth_ranking_flag,lrd_status,log_mseed_assumption,mseed_assumption_msun,z_seed,epsilon,merger_boost,quiescent_fedd,required_lifetime_average_fedd_point,reported_current_fedd,reported_current_fedd_status,current_fedd_is_instantaneous_not_history,current_to_required_fedd_ratio,n_samples,random_seed,reported_statistical_errors_sampled,statistical_error_model,log_mbh_err_plus_reported,log_mbh_err_minus_reported,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,mbh_uncertainty_mode,mass_systematic_applied,interpretation_note,burst_scenario,burst_fedd,required_duty_cycle_point,required_duty_cycle_p5,required_duty_cycle_p16,required_duty_cycle_p50,required_duty_cycle_p84,required_duty_cycle_p95,prob_required_duty_cycle_gt_1,fixed_burst_scenario_feasible_point
v5-blagn,v5-blagn,measurement,GOODSN12839_matthee23,GOODSN12839_matthee23,HZA-GOODS-N-12839,GOODS-N-12839,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,5.241,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6883071405476705,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.06,0.06,0.06,0.06,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.22943571351589018,0.22559956208985324,0.22717058682847535,0.2293993829180089,0.23173629414802752,0.23314471076264087,0.0,True
v5-blagn,v5-blagn,measurement,GOODSN13733_matthee23,GOODSN13733_matthee23,HZA-GOODS-N-13733,GOODS-N-13733,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,5.236,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6279250940567935,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.1,0.1,0.1,0.1,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.6279250940567935,0.6090044932519401,0.6165951928950958,0.6278688962450538,0.639118659500233,0.6464972720506209,0.0,True
v5-blagn,v5-blagn,measurement,GOODSN13733_matthee23,GOODSN13733_matthee23,HZA-GOODS-N-13733,GOODS-N-13733,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,5.236,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6279250940567935,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.1,0.1,0.1,0.1,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.31396254702839677,0.30450224662597003,0.3082975964475479,0.3139344481225269,0.3195593297501165,0.32324863602531045,0.0,True
v5-blagn,v5-blagn,measurement,GOODSN13733_matthee23,GOODSN13733_matthee23,HZA-GOODS-N-13733,GOODS-N-13733,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,5.236,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6279250940567935,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.1,0.1,0.1,0.1,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.20930836468559785,0.2030014977506467,0.2055317309650319,0.20928963208168463,0.21303955316674433,0.2154990906835403,0.0,True
v5-blagn,v5-blagn,measurement,GOODSN14409_matthee23,GOODSN14409_matthee23,HZA-GOODS-N-14409,GOODS-N-14409,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,5.139,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.5807552006854548,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.14,0.14,0.14,0.14,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.5807552006854548,0.5548799476905057,0.5654583012482935,0.5809695930803702,0.5961518367751798,0.6064551576393756,0.0,True
v5-blagn,v5-blagn,measurement,GOODSN14409_matthee23,GOODSN14409_matthee23,HZA-GOODS-N-14409,GOODS-N-14409,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,5.139,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.5807552006854548,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.14,0.14,0.14,0.14,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.2903776003427274,0.2774399738452529,0.2827291506241468,0.2904847965401851,0.2980759183875899,0.3032275788196878,0.0,True
v5-blagn,v5-blagn,measurement,GOODSN14409_matthee23,GOODSN14409_matthee23,HZA-GOODS-N-14409,GOODS-N-14409,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,5.139,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.5807552006854548,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.14,0.14,0.14,0.14,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.19358506689515162,0.1849599825635019,0.18848610041609787,0.1936565310267901,0.19871727892505991,0.20215171921312522,0.0,True
v5-blagn,v5-blagn,measurement,GOODSN15498_matthee23,GOODSN15498_matthee23,HZA-GOODS-N-15498,GOODS-N-15498,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,5.086,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6275083827356964,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.11,0.11,0.11,0.11,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.6275083827356964,0.607450606035636,0.6154465481292374,0.6277494230344536,0.6401050694003579,0.648017291272331,0.0,True
v5-blagn,v5-blagn,measurement,GOODSN15498_matthee23,GOODSN15498_matthee23,HZA-GOODS-N-15498,GOODS-N-15498,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,5.086,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6275083827356964,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.11,0.11,0.11,0.11,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.3137541913678482,0.303725303017818,0.3077232740646187,0.3138747115172268,0.32005253470017897,0.3240086456361655,0.0,True
v5-blagn,v5-blagn,measurement,GOODSN15498_matthee23,GOODSN15498_matthee23,HZA-GOODS-N-15498,GOODS-N-15498,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,5.086,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6275083827356964,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.11,0.11,0.11,0.11,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.2091694609118988,0.20248353534521202,0.20514884937641248,0.20924980767815116,0.21336835646678598,0.21600576375744368,0.0,True
v5-blagn,v5-blagn,measurement,GOODSN16813_matthee23,GOODSN16813_matthee23,HZA-GOODS-N-16813,GOODS-N-16813,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,5.355,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6548561599143871,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.12,0.12,0.12,0.12,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.6548561599143871,0.6314180283752008,0.6407243568121759,0.6550112181155563,0.669087774975759,0.6781260712748038,0.0,True
v5-blagn,v5-blagn,measurement,GOODSN16813_matthee23,GOODSN16813_matthee23,HZA-GOODS-N-16813,GOODS-N-16813,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,5.355,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6548561599143871,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.12,0.12,0.12,0.12,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.32742807995719353,0.3157090141876004,0.32036217840608794,0.32750560905777815,0.3345438874878795,0.3390630356374019,0.0,True
v5-blagn,v5-blagn,measurement,GOODSN16813_matthee23,GOODSN16813_matthee23,HZA-GOODS-N-16813,GOODS-N-16813,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,5.355,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6548561599143871,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.12,0.12,0.12,0.12,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.21828538663812902,0.21047267612506693,0.21357478560405863,0.21833707270518543,0.22302925832525303,0.22604202375826796,0.0,True
v5-blagn,v5-blagn,measurement,GOODSN4014_matthee23,GOODSN4014_matthee23,HZA-GOODS-N-4014,GOODS-N-4014,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,5.228,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6368735258141983,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.08,0.08,0.08,0.08,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.6368735258141983,0.6216344022346744,0.6276751211942307,0.637137576323437,0.6461635288594778,0.6517758287889546,0.0,True
v5-blagn,v5-blagn,measurement,GOODSN4014_matthee23,GOODSN4014_matthee23,HZA-GOODS-N-4014,GOODS-N-4014,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,5.228,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6368735258141983,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.08,0.08,0.08,0.08,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.31843676290709916,0.3108172011173372,0.3138375605971154,0.3185687881617185,0.3230817644297389,0.3258879143944773,0.0,True
v5-blagn,v5-blagn,measurement,GOODSN4014_matthee23,GOODSN4014_matthee23,HZA-GOODS-N-4014,GOODS-N-4014,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,5.228,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6368735258141983,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.08,0.08,0.08,0.08,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.21229117527139943,0.2072114674115581,0.20922504039807693,0.21237919210781236,0.21538784295315927,0.21725860959631818,0.0,True
v5-blagn,v5-blagn,measurement,GOODSN9771_matthee23,GOODSN9771_matthee23,HZA-GOODS-N-9771,GOODS-N-9771,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,5.538,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.8099785765046903,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.03,0.03,0.03,0.03,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.8099785765046903,0.8038666860809051,0.8062331033536441,0.809904351957051,0.8136396042044493,0.8160857522655197,0.0,True
v5-blagn,v5-blagn,measurement,GOODSN9771_matthee23,GOODSN9771_matthee23,HZA-GOODS-N-9771,GOODS-N-9771,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,5.538,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.8099785765046903,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.03,0.03,0.03,0.03,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.40498928825234515,0.40193334304045253,0.40311655167682203,0.4049521759785255,0.4068198021022246,0.40804287613275986,0.0,True
v5-blagn,v5-blagn,measurement,GOODSN9771_matthee23,GOODSN9771_matthee23,HZA-GOODS-N-9771,GOODS-N-9771,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,5.538,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.8099785765046903,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.03,0.03,0.03,0.03,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.26999285883489677,0.26795556202696835,0.268744367784548,0.269968117319017,0.2712132014014831,0.2720285840885066,0.0,True
v5-blagn,v5-blagn,measurement,GOODSS13971_matthee23,GOODSS13971_matthee23,HZA-GS-204851,GOODS-S-13971,matthee23_eiger_fresco_blagn,FRESCO,GOODS-S,5.481,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6691269654110863,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.25,0.25,0.25,0.25,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.6691269654110863,0.6190820594771472,0.6392827576595201,0.668904352788583,0.6993761941858899,0.7183784063643976,0.0,True
v5-blagn,v5-blagn,measurement,GOODSS13971_matthee23,GOODSS13971_matthee23,HZA-GS-204851,GOODS-S-13971,matthee23_eiger_fresco_blagn,FRESCO,GOODS-S,5.481,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6691269654110863,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.25,0.25,0.25,0.25,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.33456348270554315,0.3095410297385736,0.31964137882976007,0.3344521763942915,0.34968809709294496,0.3591892031821988,0.0,True
v5-blagn,v5-blagn,measurement,GOODSS13971_matthee23,GOODSS13971_matthee23,HZA-GS-204851,GOODS-S-13971,matthee23_eiger_fresco_blagn,FRESCO,GOODS-S,5.481,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6691269654110863,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.25,0.25,0.25,0.25,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.22304232180369543,0.20636068649238237,0.21309425255317338,0.22296811759619434,0.2331253980619633,0.23945946878813257,0.0,True
v5-blagn,v5-blagn,measurement,GS10013704_juodzbalis25,GS10013704_juodzbalis25,HZA-GS-10013704,GS-10013704,juodzbalis25_jades_blagn,JADES,,5.919,secure_accreting_mbh,True,not_reported_by_source,2.0,100.0,30.0,0.1,1.0,0.0,0.7392417802995618,0.055,available,True,0.0744005567132751,10000,20260808,True,split-normal-in-log-mbh,0.31,0.31,0.31,0.31,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.7392417802995618,0.6706603039820063,0.6974162610269312,0.7392768727584264,0.7814465469256436,0.8098139735796984,0.0,True
v5-blagn,v5-blagn,measurement,GS10013704_juodzbalis25,GS10013704_juodzbalis25,HZA-GS-10013704,GS-10013704,juodzbalis25_jades_blagn,JADES,,5.919,secure_accreting_mbh,True,not_reported_by_source,2.0,100.0,30.0,0.1,1.0,0.0,0.7392417802995618,0.055,available,True,0.0744005567132751,10000,20260808,True,split-normal-in-log-mbh,0.31,0.31,0.31,0.31,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.3696208901497809,0.33533015199100313,0.3487081305134656,0.3696384363792132,0.3907232734628218,0.4049069867898492,0.0,True
v5-blagn,v5-blagn,measurement,GS10013704_juodzbalis25,GS10013704_juodzbalis25,HZA-GS-10013704,GS-10013704,juodzbalis25_jades_blagn,JADES,,5.919,secure_accreting_mbh,True,not_reported_by_source,2.0,100.0,30.0,0.1,1.0,0.0,0.7392417802995618,0.055,available,True,0.0744005567132751,10000,20260808,True,split-normal-in-log-mbh,0.31,0.31,0.31,0.31,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.2464139267665206,0.22355343466066874,0.2324720870089771,0.24642562425280878,0.26048218230854786,0.2699379911932328,0.0,True
v5-blagn,v5-blagn,measurement,GS159717_juodzbalis25,GS159717_juodzbalis25,HZA-GS-159717,GS-159717,juodzbalis25_jades_blagn,JADES,,5.077,secure_accreting_mbh,True,not_reported_by_source,2.0,100.0,30.0,0.1,1.0,0.0,0.5963891513943026,0.38,available,True,0.6371678611383108,10000,20260808,True,split-normal-in-log-mbh,0.3,0.3,0.3,0.3,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.5963891513943026,0.5416152414535017,0.5648032301246209,0.5971699990257111,0.629486050258481,0.6510923406551462,0.0,True
v5-blagn,v5-blagn,measurement,GS159717_juodzbalis25,GS159717_juodzbalis25,HZA-GS-159717,GS-159717,juodzbalis25_jades_blagn,JADES,,5.077,secure_accreting_mbh,True,not_reported_by_source,2.0,100.0,30.0,0.1,1.0,0.0,0.5963891513943026,0.38,available,True,0.6371678611383108,10000,20260808,True,split-normal-in-log-mbh,0.3,0.3,0.3,0.3,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.2981945756971513,0.27080762072675085,0.28240161506231043,0.29858499951285555,0.3147430251292405,0.3255461703275731,0.0,True
v5-blagn,v5-blagn,measurement,GS159717_juodzbalis25,GS159717_juodzbalis25,HZA-GS-159717,GS-159717,juodzbalis25_jades_blagn,JADES,,5.077,secure_accreting_mbh,True,not_reported_by_source,2.0,100.0,30.0,0.1,1.0,0.0,0.5963891513943026,0.38,available,True,0.6371678611383108,10000,20260808,True,split-normal-in-log-mbh,0.3,0.3,0.3,0.3,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.19879638379810086,0.1805384138178339,0.18826774337487362,0.19905666634190372,0.20982868341949365,0.21703078021838204,0.0,True
v5-blagn,v5-blagn,measurement,GS164055_juodzbalis25,GS164055_juodzbalis25,HZA-GS-164055,GS-164055,juodzbalis25_jades_blagn,JADES,,7.397,probable_accreting_mbh,True,not_reported_by_source,2.0,100.0,30.0,0.1,1.0,0.0,1.064628309775132,0.03,available,True,0.028178848640927578,10000,20260808,True,split-normal-in-log-mbh,0.59,0.66,0.59,0.66,asymmetric,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,1.064628309775132,0.8658887623871779,0.943772176767093,1.06943532829336,1.1773285587248234,1.2517256285176148,0.7069,False
v5-blagn,v5-blagn,measurement,GS164055_juodzbalis25,GS164055_juodzbalis25,HZA-GS-164055,GS-164055,juodzbalis25_jades_blagn,JADES,,7.397,probable_accreting_mbh,True,not_reported_by_source,2.0,100.0,30.0,0.1,1.0,0.0,1.064628309775132,0.03,available,True,0.028178848640927578,10000,20260808,True,split-normal-in-log-mbh,0.59,0.66,0.59,0.66,asymmetric,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.532314154887566,0.43294438119358897,0.4718860883835465,0.53471766414668,0.5886642793624117,0.6258628142588074,0.0,True
v5-blagn,v5-blagn,measurement,GS164055_juodzbalis25,GS164055_juodzbalis25,HZA-GS-164055,GS-164055,juodzbalis25_jades_blagn,JADES,,7.397,probable_accreting_mbh,True,not_reported_by_source,2.0,100.0,30.0,0.1,1.0,0.0,1.064628309775132,0.03,available,True,0.028178848640927578,10000,20260808,True,split-normal-in-log-mbh,0.59,0.66,0.59,0.66,asymmetric,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.3548761032583773,0.28862958746239264,0.314590725589031,0.3564784427644534,0.39244285290827446,0.4172418761725382,0.0,True
v5-blagn,v5-blagn,measurement,GS172975_juodzbalis25,GS172975_juodzbalis25,HZA-GS-172975,GS-172975,juodzbalis25_jades_blagn,JADES,,4.741,secure_accreting_mbh,True,not_reported_by_source,2.0,100.0,30.0,0.1,1.0,0.0,0.5245778551942444,0.05,available,True,0.09531473642074664,10000,20260808,True,split-normal-in-log-mbh,0.32,0.32,0.32,0.32,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.5245778551942444,0.47241557079743646,0.4930798068377362,0.5243230228560823,0.5556946845514966,0.5756049576148157,0.0,True
v5-blagn,v5-blagn,measurement,GS172975_juodzbalis25,GS172975_juodzbalis25,HZA-GS-172975,GS-172975,juodzbalis25_jades_blagn,JADES,,4.741,secure_accreting_mbh,True,not_reported_by_source,2.0,100.0,30.0,0.1,1.0,0.0,0.5245778551942444,0.05,available,True,0.09531473642074664,10000,20260808,True,split-normal-in-log-mbh,0.32,0.32,0.32,0.32,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.2622889275971222,0.23620778539871823,0.2465399034188681,0.26216151142804117,0.2778473422757483,0.28780247880740784,0.0,True
v5-blagn,v5-blagn,measurement,GS172975_juodzbalis25,GS172975_juodzbalis25,HZA-GS-172975,GS-172975,juodzbalis25_jades_blagn,JADES,,4.741,secure_accreting_mbh,True,not_reported_by_source,2.0,100.0,30.0,0.1,1.0,0.0,0.5245778551942444,0.05,available,True,0.09531473642074664,10000,20260808,True,split-normal-in-log-mbh,0.32,0.32,0.32,0.32,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.17485928506474813,0.1574718569324788,0.16435993561257872,0.17477434095202743,0.18523156151716555,0.19186831920493858,0.0,True
v5-blagn,v5-blagn,measurement,GS20030333_juodzbalis25,GS20030333_juodzbalis25,HZA-GS-20030333,GS-20030333,juodzbalis25_jades_blagn,JADES,,7.891,probable_accreting_mbh,True,not_reported_by_source,2.0,100.0,30.0,0.1,1.0,0.0,1.1332146730828314,0.08,available,True,0.07059562667183401,10000,20260808,True,split-normal-in-log-mbh,0.65,0.48,0.65,0.48,asymmetric,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,1.1332146730828314,0.968059409074141,1.033196310833432,1.1318887483133855,1.2678352931242338,1.3575159025495909,0.9083,False
v5-blagn,v5-blagn,measurement,GS20030333_juodzbalis25,GS20030333_juodzbalis25,HZA-GS-20030333,GS-20030333,juodzbalis25_jades_blagn,JADES,,7.891,probable_accreting_mbh,True,not_reported_by_source,2.0,100.0,30.0,0.1,1.0,0.0,1.1332146730828314,0.08,available,True,0.07059562667183401,10000,20260808,True,split-normal-in-log-mbh,0.65,0.48,0.65,0.48,asymmetric,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.5666073365414157,0.4840297045370705,0.516598155416716,0.5659443741566927,0.6339176465621169,0.6787579512747954,0.0,True
v5-blagn,v5-blagn,measurement,GS20030333_juodzbalis25,GS20030333_juodzbalis25,HZA-GS-20030333,GS-20030333,juodzbalis25_jades_blagn,JADES,,7.891,probable_accreting_mbh,True,not_reported_by_source,2.0,100.0,30.0,0.1,1.0,0.0,1.1332146730828314,0.08,available,True,0.07059562667183401,10000,20260808,True,split-normal-in-log-mbh,0.65,0.48,0.65,0.48,asymmetric,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.3777382243609438,0.3226864696913804,0.3443987702778107,0.37729624943779516,0.42261176437474457,0.4525053008498636,0.0,True
v5-blagn,v5-blagn,measurement,GS20057765_juodzbalis25,GS20057765_juodzbalis25,HZA-GS-20057765,GS-20057765,juodzbalis25_jades_blagn,JADES,,8.913,probable_accreting_mbh,True,not_reported_by_source,2.0,100.0,30.0,0.1,1.0,0.0,1.3553650821669596,0.051,available,True,0.03762823808214177,10000,20260808,True,split-normal-in-log-mbh,0.62,0.7,0.62,0.7,asymmetric,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,1.3553650821669596,1.0619174468025894,1.1812941075943357,1.3568315318855784,1.515925902814601,1.6148435828247758,0.975,False
v5-blagn,v5-blagn,measurement,GS20057765_juodzbalis25,GS20057765_juodzbalis25,HZA-GS-20057765,GS-20057765,juodzbalis25_jades_blagn,JADES,,8.913,probable_accreting_mbh,True,not_reported_by_source,2.0,100.0,30.0,0.1,1.0,0.0,1.3553650821669596,0.051,available,True,0.03762823808214177,10000,20260808,True,split-normal-in-log-mbh,0.62,0.7,0.62,0.7,asymmetric,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.6776825410834798,0.5309587234012947,0.5906470537971679,0.6784157659427892,0.7579629514073005,0.8074217914123879,0.0,True
v5-blagn,v5-blagn,measurement,GS20057765_juodzbalis25,GS20057765_juodzbalis25,HZA-GS-20057765,GS-20057765,juodzbalis25_jades_blagn,JADES,,8.913,probable_accreting_mbh,True,not_reported_by_source,2.0,100.0,30.0,0.1,1.0,0.0,1.3553650821669596,0.051,available,True,0.03762823808214177,10000,20260808,True,split-normal-in-log-mbh,0.62,0.7,0.62,0.7,asymmetric,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.45178836072231987,0.3539724822675298,0.3937647025314452,0.4522771772951928,0.5053086342715337,0.5382811942749253,0.0,True
v5-blagn,v5-blagn,measurement,GS200679_juodzbalis25,GS200679_juodzbalis25,HZA-GS-200679,GS-200679,juodzbalis25_jades_blagn,JADES,,4.547,probable_accreting_mbh,True,not_reported_by_source,2.0,100.0,30.0,0.1,1.0,0.0,0.39598397974315996,0.23,available,True,0.5808315784622924,10000,20260808,True,split-normal-in-log-mbh,0.6,0.3,0.6,0.3,asymmetric,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.39598397974315996,0.34878298467783486,0.36665834417659493,0.39555503644263246,0.45273092101246365,0.48811360453870406,0.0,True
v5-blagn,v5-blagn,measurement,GS200679_juodzbalis25,GS200679_juodzbalis25,HZA-GS-200679,GS-200679,juodzbalis25_jades_blagn,JADES,,4.547,probable_accreting_mbh,True,not_reported_by_source,2.0,100.0,30.0,0.1,1.0,0.0,0.39598397974315996,0.23,available,True,0.5808315784622924,10000,20260808,True,split-normal-in-log-mbh,0.6,0.3,0.6,0.3,asymmetric,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.19799198987157998,0.17439149233891743,0.18332917208829747,0.19777751822131623,0.22636546050623182,0.24405680226935203,0.0,True
v5-blagn,v5-blagn,measurement,GS200679_juodzbalis25,GS200679_juodzbalis25,HZA-GS-200679,GS-200679,juodzbalis25_jades_blagn,JADES,,4.547,probable_accreting_mbh,True,not_reported_by_source,2.0,100.0,30.0,0.1,1.0,0.0,0.39598397974315996,0.23,available,True,0.5808315784622924,10000,20260808,True,split-normal-in-log-mbh,0.6,0.3,0.6,0.3,asymmetric,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.13199465991438666,0.11626099489261162,0.12221944805886499,0.1318516788142108,0.15091030700415456,0.16270453484623468,0.0,True
