measurement_id,object_id,redshift,quality_flag,scenario,scenario_label,mbh_delta_dex,n_samples,random_seed,z_seed,epsilon,merger_boost,seed_mass_assumption,seed_mass_short,log_mseed_assumption,mseed_assumption_msun,log_mbh_err_plus_reported,log_mbh_err_minus_reported,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,mbh_uncertainty_mode,log_mbh_sample_p5,log_mbh_sample_p16,log_mbh_sample_p50,log_mbh_sample_p84,log_mbh_sample_p95,required_fedd_p5,required_fedd_p16,required_fedd_p50,required_fedd_p84,required_fedd_p95,p_required_fedd_gt1,prob_required_fedd_gt_1
GN77652_juodzbalis25,GN-77652,5.229,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.34,0.32,0.34,0.32,asymmetric,6.09101319744108,6.30234973940133,6.614160738996871,6.96128221129428,7.182677670162591,0.2387208694095258,0.26284814086648906,0.29844609548771917,0.33807527609688975,0.363350925475403,0.0,0.0
GN77652_juodzbalis25,GN-77652,5.229,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.34,0.32,0.34,0.32,asymmetric,6.09101319744108,6.30234973940133,6.614160738996871,6.96128221129428,7.182677670162591,0.1245557031151833,0.14868297457214652,0.18428092919337657,0.2239101098025473,0.24918575918106042,0.0,0.0
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.34,0.32,0.34,0.32,asymmetric,5.79101319744108,6.00234973940133,6.31416073899687,6.66128221129428,6.882677670162591,0.4328016521099081,0.4569289235668714,0.4925268781881015,0.5321560587972721,0.5574317081757852,0.0,0.0
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.34,0.32,0.34,0.32,asymmetric,5.79101319744108,6.00234973940133,6.31416073899687,6.66128221129428,6.882677670162591,0.2044713195212231,0.22859859097818633,0.2641965455994164,0.30382572620858705,0.32910137558710023,0.0,0.0
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.34,0.32,0.34,0.32,asymmetric,5.79101319744108,6.00234973940133,6.31416073899687,6.66128221129428,6.882677670162591,0.09030615322688053,0.11443342468384375,0.15003137930507382,0.18966055991424455,0.21493620929275767,0.0,0.0
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.34,0.32,0.34,0.32,asymmetric,6.3910131974410795,6.60234973940133,6.91416073899687,7.261282211294279,7.482677670162591,0.5013007518865137,0.5254280233434768,0.5610259779647069,0.6006551585738776,0.6259308079523909,0.0,0.0
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.34,0.32,0.34,0.32,asymmetric,6.3910131974410795,6.60234973940133,6.91416073899687,7.261282211294279,7.482677670162591,0.27297041929782856,0.29709769075479175,0.3326956453760219,0.3723248259851925,0.39760047536370574,0.0,0.0
GN77652_juodzbalis25,GN-77652,5.229,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.34,0.32,0.34,0.32,asymmetric,6.3910131974410795,6.60234973940133,6.91416073899687,7.261282211294279,7.482677670162591,0.15880525300348602,0.18293252446044922,0.21853047908167927,0.25815965969085,0.28343530906936315,0.0,0.0
GN73488_juodzbalis25,GN-73488,4.133,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.3,0.3,0.3,0.3,symmetric_reported,7.328019498787276,7.537127829356999,7.831645754518471,8.135457025040624,8.323793312427203,0.44448578057429633,0.4619304764052757,0.4865003995987468,0.5118456127226936,0.5275574174051918,0.0,0.0
GN73488_juodzbalis25,GN-73488,4.133,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.3,0.3,0.3,0.3,symmetric_reported,7.328019498787276,7.537127829356999,7.831645754518471,8.135457025040624,8.323793312427203,0.2776373744543612,0.2950820702853406,0.31965199347881157,0.3449972066027585,0.3607090112852567,0.0,0.0
GN73488_juodzbalis25,GN-73488,4.133,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.3,0.3,0.3,0.3,symmetric_reported,7.328019498787276,7.537127829356999,7.831645754518471,8.135457025040624,8.323793312427203,0.19421317139439367,0.21165786722537303,0.23622779041884404,0.2615730035427909,0.2772848082252891,0.0,0.0
GN73488_juodzbalis25,GN-73488,4.133,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.3,0.3,0.3,0.3,symmetric_reported,7.028019498787276,7.237127829356999,7.531645754518472,7.835457025040625,8.023793312427202,0.41945851965630615,0.4369032154872855,0.46147313868075657,0.48681835180470334,0.5025301564872016,0.0,0.0
GN73488_juodzbalis25,GN-73488,4.133,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.3,0.3,0.3,0.3,symmetric_reported,7.028019498787276,7.237127829356999,7.531645754518472,7.835457025040625,8.023793312427202,0.252610113536371,0.2700548093673504,0.29462473256082133,0.31996994568476816,0.3356817503672664,0.0,0.0
GN73488_juodzbalis25,GN-73488,4.133,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.3,0.3,0.3,0.3,symmetric_reported,7.028019498787276,7.237127829356999,7.531645754518472,7.835457025040625,8.023793312427202,0.1691859104764034,0.1866306063073828,0.21120052950085375,0.23654574262480063,0.25225754730729877,0.0,0.0
GN73488_juodzbalis25,GN-73488,4.133,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.3,0.3,0.3,0.3,symmetric_reported,7.628019498787276,7.837127829356999,8.131645754518471,8.435457025040625,8.623793312427203,0.4695130414922866,0.48695773732326597,0.511527660516737,0.5368728736406839,0.5525846783231821,0.0,0.0
GN73488_juodzbalis25,GN-73488,4.133,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.3,0.3,0.3,0.3,symmetric_reported,7.628019498787276,7.837127829356999,8.131645754518471,8.435457025040625,8.623793312427203,0.3026646353723515,0.32010933120333085,0.3446792543968019,0.3700244675207488,0.385736272203247,0.0,0.0
GN73488_juodzbalis25,GN-73488,4.133,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.3,0.3,0.3,0.3,symmetric_reported,7.628019498787276,7.837127829356999,8.131645754518471,8.435457025040625,8.623793312427203,0.2192404323123839,0.23668512814336326,0.26125505133683435,0.28660026446078124,0.3023120691432794,0.0,0.0
GN62309_juodzbalis25,GN-62309,5.172,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.36,0.33,0.36,0.33,asymmetric,5.74895785024013,5.9710731457003785,6.29825742401383,6.645869355831901,6.879951752480068,0.4215859427931919,0.4465637339517132,0.48335697035234426,0.5224473815695037,0.5487709231574374,0.0,0.0
GN62309_juodzbalis25,GN-62309,5.172,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.36,0.33,0.36,0.33,asymmetric,5.74895785024013,5.9710731457003785,6.29825742401383,6.645869355831901,6.879951752480068,0.19667760312424187,0.22165539428276326,0.25844863068339424,0.2975390419005536,0.3238625834884875,0.0,0.0
GN62309_juodzbalis25,GN-62309,5.172,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.36,0.33,0.36,0.33,asymmetric,5.74895785024013,5.9710731457003785,6.29825742401383,6.645869355831901,6.879951752480068,0.08422343328976688,0.10920122444828824,0.14599446084891926,0.18508487206607863,0.21140841365401247,0.0,0.0
GN62309_juodzbalis25,GN-62309,5.172,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.36,0.33,0.36,0.33,asymmetric,5.44895785024013,5.671073145700379,5.99825742401383,6.345869355831901,6.579951752480068,0.3878496918428494,0.4128274830013708,0.44962071940200177,0.4887111306191611,0.515034672207095,0.0,0.0
GN62309_juodzbalis25,GN-62309,5.172,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.36,0.33,0.36,0.33,asymmetric,5.44895785024013,5.671073145700379,5.99825742401383,6.345869355831901,6.579951752480068,0.1629413521738994,0.18791914333242074,0.22471237973305178,0.26380279095021114,0.29012633253814496,0.0,0.0
GN62309_juodzbalis25,GN-62309,5.172,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.36,0.33,0.36,0.33,asymmetric,5.44895785024013,5.671073145700379,5.99825742401383,6.345869355831901,6.579951752480068,0.05048718233942439,0.07546497349794573,0.11225820989857675,0.15134862111573613,0.17767216270367,0.0,0.0
GN62309_juodzbalis25,GN-62309,5.172,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.36,0.33,0.36,0.33,asymmetric,6.0489578502401296,6.271073145700378,6.59825742401383,6.945869355831901,7.179951752480068,0.45532219374353433,0.48029998490205567,0.5170932213026869,0.5561836325198461,0.58250717410778,0.0,0.0
GN62309_juodzbalis25,GN-62309,5.172,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.36,0.33,0.36,0.33,asymmetric,6.0489578502401296,6.271073145700378,6.59825742401383,6.945869355831901,7.179951752480068,0.2304138540745844,0.25539164523310565,0.29218488163373674,0.33127529285089613,0.35759883443882995,0.0,0.0
GN62309_juodzbalis25,GN-62309,5.172,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.36,0.33,0.36,0.33,asymmetric,6.0489578502401296,6.271073145700378,6.59825742401383,6.945869355831901,7.179951752480068,0.11795968424010936,0.1429374753986307,0.17973071179926173,0.21882112301642112,0.24514466460435497,0.0,0.0
GN61888_juodzbalis25,GN-61888,5.874,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.33,0.32,0.33,0.32,asymmetric,6.51332702954704,6.718943047281149,7.043834527713303,7.374238085399504,7.594791502692245,0.6066598143427973,0.634297735177663,0.6779680927454166,0.7223793573517456,0.7520250919310351,0.0,0.0
GN61888_juodzbalis25,GN-61888,5.874,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.33,0.32,0.33,0.32,asymmetric,6.51332702954704,6.718943047281149,7.043834527713303,7.374238085399504,7.594791502692245,0.3378293881976385,0.3654673090325041,0.40913766660025774,0.45354893120658696,0.48319466578587617,0.0,0.0
GN61888_juodzbalis25,GN-61888,5.874,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.33,0.32,0.33,0.32,asymmetric,6.51332702954704,6.718943047281149,7.043834527713303,7.374238085399504,7.594791502692245,0.20341417512505905,0.23105209595992468,0.2747224535276783,0.3191337181340075,0.3487794527132967,0.0,0.0
GN61888_juodzbalis25,GN-61888,5.874,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.33,0.32,0.33,0.32,asymmetric,6.21332702954704,6.418943047281149,6.743834527713302,7.074238085399505,7.294791502692245,0.5663352504210235,0.5939731712558892,0.6376435288236427,0.682054793429972,0.7117005280092612,0.0,0.0
GN61888_juodzbalis25,GN-61888,5.874,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.33,0.32,0.33,0.32,asymmetric,6.21332702954704,6.418943047281149,6.743834527713302,7.074238085399505,7.294791502692245,0.2975048242758647,0.3251427451107303,0.3688131026784839,0.4132243672848131,0.4428701018641023,0.0,0.0
GN61888_juodzbalis25,GN-61888,5.874,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.33,0.32,0.33,0.32,asymmetric,6.21332702954704,6.418943047281149,6.743834527713302,7.074238085399505,7.294791502692245,0.16308961120328525,0.19072753203815088,0.2343978896059045,0.2788091542122337,0.3084548887915229,0.0,0.0
GN61888_juodzbalis25,GN-61888,5.874,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.33,0.32,0.33,0.32,asymmetric,6.81332702954704,7.018943047281149,7.343834527713302,7.674238085399504,7.894791502692245,0.6469843782645711,0.6746222990994367,0.7182926566671903,0.7627039212735195,0.7923496558528088,0.0,0.0
GN61888_juodzbalis25,GN-61888,5.874,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.33,0.32,0.33,0.32,asymmetric,6.81332702954704,7.018943047281149,7.343834527713302,7.674238085399504,7.894791502692245,0.37815395211941233,0.4057918729542779,0.4494622305220315,0.49387349512836065,0.52351922970765,0.0,0.0
GN61888_juodzbalis25,GN-61888,5.874,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.33,0.32,0.33,0.32,asymmetric,6.81332702954704,7.018943047281149,7.343834527713302,7.674238085399504,7.894791502692245,0.24373873904683285,0.27137665988169846,0.31504701744945207,0.3594582820557813,0.38910401663507044,0.0,0.0
GN53757_juodzbalis25,GN-53757,4.447,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.31,0.31,0.31,0.31,symmetric_reported,6.819602646346178,7.028326316406949,7.337015945657127,7.648800226015062,7.847714881414997,0.44230360508404815,0.46145855176917394,0.48978755436297094,0.5184005586560526,0.536655314419817,0.0,0.0
GN53757_juodzbalis25,GN-53757,4.447,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.31,0.31,0.31,0.31,symmetric_reported,6.819602646346178,7.028326316406949,7.337015945657127,7.648800226015062,7.847714881414997,0.2587600071821066,0.2779149538672324,0.3062439564610294,0.33485696075411103,0.3531117165178755,0.0,0.0
GN53757_juodzbalis25,GN-53757,4.447,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.31,0.31,0.31,0.31,symmetric_reported,6.819602646346178,7.028326316406949,7.337015945657127,7.648800226015062,7.847714881414997,0.16698820823113586,0.18614315491626168,0.21447215751005866,0.24308516180314027,0.2613399175669047,0.0,0.0
GN53757_juodzbalis25,GN-53757,4.447,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.31,0.31,0.31,0.31,symmetric_reported,6.519602646346178,6.72832631640695,7.037015945657126,7.348800226015062,7.547714881414997,0.41477206539875694,0.43392701208388273,0.4622560146776798,0.49086901897076135,0.5091237747345257,0.0,0.0
GN53757_juodzbalis25,GN-53757,4.447,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.31,0.31,0.31,0.31,symmetric_reported,6.519602646346178,6.72832631640695,7.037015945657126,7.348800226015062,7.547714881414997,0.2312284674968154,0.2503834141819412,0.2787124167757382,0.3073254210688198,0.3255801768325842,0.0,0.0
GN53757_juodzbalis25,GN-53757,4.447,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.31,0.31,0.31,0.31,symmetric_reported,6.519602646346178,6.72832631640695,7.037015945657126,7.348800226015062,7.547714881414997,0.13945666854584465,0.15861161523097045,0.18694061782476745,0.21555362211784906,0.23380837788161346,0.0,0.0
GN53757_juodzbalis25,GN-53757,4.447,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.31,0.31,0.31,0.31,symmetric_reported,7.119602646346178,7.328326316406949,7.637015945657126,7.948800226015062,8.147714881414997,0.4698351447693394,0.4889900914544652,0.5173190940482622,0.5459320983413438,0.5641868541051082,0.0,0.0
GN53757_juodzbalis25,GN-53757,4.447,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.31,0.31,0.31,0.31,symmetric_reported,7.119602646346178,7.328326316406949,7.637015945657126,7.948800226015062,8.147714881414997,0.28629154686739783,0.3054464935525237,0.33377549614632057,0.36238850043940224,0.38064325620316664,0.0,0.0
GN53757_juodzbalis25,GN-53757,4.447,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.31,0.31,0.31,0.31,symmetric_reported,7.119602646346178,7.328326316406949,7.637015945657126,7.948800226015062,8.147714881414997,0.19451974791642707,0.2136746946015529,0.24200369719534987,0.2706167014884315,0.28887145725219593,0.0,0.0
GS38562_juodzbalis25,GS-38562,4.822,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.3,0.31,0.3,0.31,asymmetric,6.994489723106773,7.203117360070561,7.5109795665118755,7.804915078146993,8.000587674930086,0.5105436832836319,0.5318698903869266,0.5633399931470149,0.5933864898018731,0.6133884146866383,0.0,0.0
GS38562_juodzbalis25,GS-38562,4.822,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.3,0.31,0.3,0.31,asymmetric,6.994489723106773,7.203117360070561,7.5109795665118755,7.804915078146993,8.000587674930086,0.3061009027042164,0.32742710980751116,0.3588972125675993,0.38894370922245763,0.4089456341072228,0.0,0.0
GS38562_juodzbalis25,GS-38562,4.822,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.3,0.31,0.3,0.31,asymmetric,6.994489723106773,7.203117360070561,7.5109795665118755,7.804915078146993,8.000587674930086,0.2038795124145086,0.22520571951780338,0.2566758222778916,0.28672231893274996,0.30672424381751506,0.0,0.0
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.3,0.31,0.3,0.31,asymmetric,6.6944897231067735,6.903117360070561,7.210979566511876,7.504915078146993,7.700587674930087,0.47987726619671955,0.5012034733000142,0.5326735760601025,0.5627200727149608,0.582721997599726,0.0,0.0
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.3,0.31,0.3,0.31,asymmetric,6.6944897231067735,6.903117360070561,7.210979566511876,7.504915078146993,7.700587674930087,0.27543448561730405,0.2967606927205988,0.3282307954806871,0.35827729213554543,0.3782792170203106,0.0,0.0
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.3,0.31,0.3,0.31,asymmetric,6.6944897231067735,6.903117360070561,7.210979566511876,7.504915078146993,7.700587674930087,0.1732130953275963,0.19453930243089104,0.22600940519097928,0.25605590184583765,0.27605782673060275,0.0,0.0
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.3,0.31,0.3,0.31,asymmetric,7.294489723106773,7.5031173600705605,7.810979566511875,8.104915078146995,8.300587674930087,0.5412101003705443,0.5625363074738389,0.5940064102339272,0.6240529068887856,0.6440548317735507,0.0,0.0
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.3,0.31,0.3,0.31,asymmetric,7.294489723106773,7.5031173600705605,7.810979566511875,8.104915078146995,8.300587674930087,0.33676731979112867,0.35809352689442336,0.38956362965451163,0.4196101263093701,0.43961205119413527,0.0,0.0
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.3,0.31,0.3,0.31,asymmetric,7.294489723106773,7.5031173600705605,7.810979566511875,8.104915078146995,8.300587674930087,0.2345459295014209,0.25587213660471564,0.2873422393648039,0.31738873601966233,0.33739066090442754,0.0,0.0
GN38509_juodzbalis25,GN-38509,6.678,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.37,0.38,0.37,0.38,asymmetric,7.9424457265899875,8.195703434223589,8.571167354559117,8.932848190110644,9.175562588227919,0.9628609023292222,1.0038965223606824,1.06473334708904,1.1233368836962088,1.1626641598939167,0.8549,0.8549
GN38509_juodzbalis25,GN-38509,6.678,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.37,0.38,0.37,0.38,asymmetric,7.9424457265899875,8.195703434223589,8.571167354559117,8.932848190110644,9.175562588227919,0.6387987411820643,0.6798343612135244,0.740671185941882,0.799274722549051,0.8386019987467587,0.0,0.0
GN38509_juodzbalis25,GN-38509,6.678,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.37,0.38,0.37,0.38,asymmetric,7.9424457265899875,8.195703434223589,8.571167354559117,8.932848190110644,9.175562588227919,0.47676766060848524,0.5178032806399453,0.5786401053683031,0.637243641975472,0.6765709181731798,0.0,0.0
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.37,0.38,0.37,0.38,asymmetric,7.642445726589988,7.89570343422359,8.271167354559116,8.632848190110643,8.875562588227918,0.9142515781571484,0.9552871981886086,1.0161240229169661,1.074727559524135,1.114054835721843,0.6068,0.6068
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.37,0.38,0.37,0.38,asymmetric,7.642445726589988,7.89570343422359,8.271167354559116,8.632848190110643,8.875562588227918,0.5901894170099907,0.6312250370414506,0.6920618617698082,0.7506653983769771,0.7899926745746849,0.0,0.0
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.37,0.38,0.37,0.38,asymmetric,7.642445726589988,7.89570343422359,8.271167354559116,8.632848190110643,8.875562588227918,0.4281583364364116,0.4691939564678717,0.5300307811962293,0.5886343178033981,0.6279615940011058,0.0,0.0
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.37,0.38,0.37,0.38,asymmetric,8.242445726589988,8.49570343422359,8.871167354559118,9.232848190110644,9.47556258822792,1.011470226501296,1.0525058465327561,1.1133426712611136,1.1719462078682825,1.2112734840659902,0.9663,0.9663
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.37,0.38,0.37,0.38,asymmetric,8.242445726589988,8.49570343422359,8.871167354559118,9.232848190110644,9.47556258822792,0.687408065354138,0.7284436853855981,0.789280510113956,0.8478840467211246,0.8872113229188325,0.0004,0.0004
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.37,0.38,0.37,0.38,asymmetric,8.242445726589988,8.49570343422359,8.871167354559118,9.232848190110644,9.47556258822792,0.5253769847805592,0.5664126048120193,0.627249429540377,0.6858529661475458,0.7251802423452537,0.0,0.0
GN20621_juodzbalis25,GN-20621,4.682,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.35,0.34,0.35,0.34,asymmetric,6.496459143469673,6.706454002718168,7.042910117789445,7.382863060668584,7.604485749046101,0.4418154802698793,0.4624492671303303,0.49550895150127466,0.5289122290436583,0.5506885493392447,0.0,0.0
GN20621_juodzbalis25,GN-20621,4.682,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.35,0.34,0.35,0.34,asymmetric,6.496459143469673,6.706454002718168,7.042910117789445,7.382863060668584,7.604485749046101,0.24529841376365313,0.2659322006241041,0.2989918849950485,0.33239516253743207,0.3541714828330185,0.0,0.0
GN20621_juodzbalis25,GN-20621,4.682,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.35,0.34,0.35,0.34,asymmetric,6.496459143469673,6.706454002718168,7.042910117789445,7.382863060668584,7.604485749046101,0.14703988051054007,0.167673667370991,0.20073335174193535,0.234136629284319,0.25591294957990546,0.0,0.0
