measurement_id,object_id,redshift,redshift_kind,survey,object_class,quality_flag,detection_evidence,source_key,source_table,missing_mstar_flag,missing_lbol_flag,missing_edd_ratio_flag,missing_lensing_flag,edd_ratio_from_mbh_lbol,edd_ratio_log_residual_dex,edd_ratio_consistency_flag,z_seed,delta_t_gyr,interpretation_variant,mbh_delta_dex,mstar_agn_fraction,log_mbh_eval,log_mstar_eval,log_mbh_mstar_ratio_eval,fedd_requirement_config,epsilon,merger_boost,seed_mass_assumption,log_mseed_assumption,mseed_assumption_msun,required_fedd,required_fedd_label
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mbh_plus_0p3dex,0.3,0.0,7.55,8.98,-1.4300000000000006,spin_plus1_eps0p423_no_merger_boost,0.42264973081037416,1.0,seed_1e4_msun,4.0,10000.0,2.3370216530971213,super_eddington
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mbh_plus_0p3dex,0.3,0.0,7.55,8.98,-1.4300000000000006,spin_plus1_eps0p423_no_merger_boost,0.42264973081037416,1.0,seed_1e5_msun,5.0,100000.0,1.6787056944782142,super_eddington
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mbh_plus_0p3dex,0.3,0.0,7.55,8.98,-1.4300000000000006,spin_plus1_eps0p423_merger_boost_x2,0.42264973081037416,2.0,seed_1e2_msun,2.0,100.0,3.4554807201663578,extreme
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mbh_plus_0p3dex,0.3,0.0,7.55,8.98,-1.4300000000000006,spin_plus1_eps0p423_merger_boost_x2,0.42264973081037416,2.0,seed_1e4_msun,4.0,10000.0,2.1388488029285417,super_eddington
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mbh_plus_0p3dex,0.3,0.0,7.55,8.98,-1.4300000000000006,spin_plus1_eps0p423_merger_boost_x2,0.42264973081037416,2.0,seed_1e5_msun,5.0,100000.0,1.4805328443096344,super_eddington
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,eps0p1_no_merger_boost,0.1,1.0,seed_1e2_msun,2.0,100.0,0.5245778551942444,eddington_or_below
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,eps0p1_no_merger_boost,0.1,1.0,seed_1e4_msun,4.0,10000.0,0.32473867226310377,eddington_or_below
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,eps0p1_no_merger_boost,0.1,1.0,seed_1e5_msun,5.0,100000.0,0.22481908079753335,eddington_or_below
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,eps0p1_merger_boost_x2,0.1,2.0,seed_1e2_msun,2.0,100.0,0.494499061008617,eddington_or_below
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,eps0p1_merger_boost_x2,0.1,2.0,seed_1e4_msun,4.0,10000.0,0.2946598780774763,eddington_or_below
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,eps0p1_merger_boost_x2,0.1,2.0,seed_1e5_msun,5.0,100000.0,0.19474028661190593,eddington_or_below
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,spin_minus1_eps0p038_no_merger_boost,0.037749551350623745,1.0,seed_1e2_msun,2.0,100.0,0.18521499095027966,eddington_or_below
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,spin_minus1_eps0p038_no_merger_boost,0.037749551350623745,1.0,seed_1e4_msun,4.0,10000.0,0.11465689915969694,eddington_or_below
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,spin_minus1_eps0p038_no_merger_boost,0.037749551350623745,1.0,seed_1e5_msun,5.0,100000.0,0.07937785326440558,eddington_or_below
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,spin_minus1_eps0p038_merger_boost_x2,0.037749551350623745,2.0,seed_1e2_msun,2.0,100.0,0.17459493991739072,eddington_or_below
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,spin_minus1_eps0p038_merger_boost_x2,0.037749551350623745,2.0,seed_1e4_msun,4.0,10000.0,0.10403684812680798,eddington_or_below
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,spin_minus1_eps0p038_merger_boost_x2,0.037749551350623745,2.0,seed_1e5_msun,5.0,100000.0,0.06875780223151663,eddington_or_below
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,spin_0_eps0p057_no_merger_boost,0.057190958417936644,1.0,seed_1e2_msun,2.0,100.0,0.2863888452717578,eddington_or_below
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,spin_0_eps0p057_no_merger_boost,0.057190958417936644,1.0,seed_1e4_msun,4.0,10000.0,0.17728833278727865,eddington_or_below
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,spin_0_eps0p057_no_merger_boost,0.057190958417936644,1.0,seed_1e5_msun,5.0,100000.0,0.12273807654503906,eddington_or_below
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,spin_0_eps0p057_merger_boost_x2,0.057190958417936644,2.0,seed_1e2_msun,2.0,100.0,0.26996758187168735,eddington_or_below
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,spin_0_eps0p057_merger_boost_x2,0.057190958417936644,2.0,seed_1e4_msun,4.0,10000.0,0.1608670693872082,eddington_or_below
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,spin_0_eps0p057_merger_boost_x2,0.057190958417936644,2.0,seed_1e5_msun,5.0,100000.0,0.10631681314496863,eddington_or_below
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,spin_plus1_eps0p423_no_merger_boost,0.42264973081037416,1.0,seed_1e2_msun,2.0,100.0,3.4561587827492644,extreme
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,spin_plus1_eps0p423_no_merger_boost,0.42264973081037416,1.0,seed_1e4_msun,4.0,10000.0,2.1395268655114497,super_eddington
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,spin_plus1_eps0p423_no_merger_boost,0.42264973081037416,1.0,seed_1e5_msun,5.0,100000.0,1.481210906892542,super_eddington
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,spin_plus1_eps0p423_merger_boost_x2,0.42264973081037416,2.0,seed_1e2_msun,2.0,100.0,3.2579859325806853,extreme
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,spin_plus1_eps0p423_merger_boost_x2,0.42264973081037416,2.0,seed_1e4_msun,4.0,10000.0,1.94135401534287,super_eddington
GS172975_juodzbalis25,GS-172975,4.741,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,0.0524359879371107,-0.020659450546418,consistent,30.0,1.1522190289316063,mstar_agn_20pct,0.0,0.2,7.25,8.883089986991944,-1.6330899869919442,spin_plus1_eps0p423_merger_boost_x2,0.42264973081037416,2.0,seed_1e5_msun,5.0,100000.0,1.2830380567239628,super_eddington
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,eps0p1_no_merger_boost,0.1,1.0,seed_1e2_msun,2.0,100.0,0.5963891513943026,eddington_or_below
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,eps0p1_no_merger_boost,0.1,1.0,seed_1e4_msun,4.0,10000.0,0.3771284339699267,eddington_or_below
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,eps0p1_no_merger_boost,0.1,1.0,seed_1e5_msun,5.0,100000.0,0.2674980752577387,eddington_or_below
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,eps0p1_merger_boost_x2,0.1,2.0,seed_1e2_msun,2.0,100.0,0.563387124986532,eddington_or_below
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,eps0p1_merger_boost_x2,0.1,2.0,seed_1e4_msun,4.0,10000.0,0.344126407562156,eddington_or_below
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,eps0p1_merger_boost_x2,0.1,2.0,seed_1e5_msun,5.0,100000.0,0.23449604884996808,eddington_or_below
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,spin_minus1_eps0p038_no_merger_boost,0.037749551350623745,1.0,seed_1e2_msun,2.0,100.0,0.2105697184595006,eddington_or_below
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,spin_minus1_eps0p038_no_merger_boost,0.037749551350623745,1.0,seed_1e4_msun,4.0,10000.0,0.13315438079056655,eddington_or_below
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,spin_minus1_eps0p038_no_merger_boost,0.037749551350623745,1.0,seed_1e5_msun,5.0,100000.0,0.09444671195609955,eddington_or_below
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,spin_minus1_eps0p038_merger_boost_x2,0.037749551350623745,2.0,seed_1e2_msun,2.0,100.0,0.19891754907809817,eddington_or_below
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,spin_minus1_eps0p038_merger_boost_x2,0.037749551350623745,2.0,seed_1e4_msun,4.0,10000.0,0.12150221140916413,eddington_or_below
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,spin_minus1_eps0p038_merger_boost_x2,0.037749551350623745,2.0,seed_1e5_msun,5.0,100000.0,0.08279454257469712,eddington_or_below
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,spin_0_eps0p057_no_merger_boost,0.057190958417936644,1.0,seed_1e2_msun,2.0,100.0,0.3255936153408022,eddington_or_below
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,spin_0_eps0p057_no_merger_boost,0.057190958417936644,1.0,seed_1e4_msun,4.0,10000.0,0.2058900802890367,eddington_or_below
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,spin_0_eps0p057_no_merger_boost,0.057190958417936644,1.0,seed_1e5_msun,5.0,100000.0,0.146038312763154,eddington_or_below
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,spin_0_eps0p057_merger_boost_x2,0.057190958417936644,2.0,seed_1e2_msun,2.0,100.0,0.30757643802200413,eddington_or_below
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,spin_0_eps0p057_merger_boost_x2,0.057190958417936644,2.0,seed_1e4_msun,4.0,10000.0,0.18787290297023862,eddington_or_below
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,spin_0_eps0p057_merger_boost_x2,0.057190958417936644,2.0,seed_1e5_msun,5.0,100000.0,0.12802113544435587,eddington_or_below
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,spin_plus1_eps0p423_no_merger_boost,0.42264973081037416,1.0,seed_1e2_msun,2.0,100.0,3.9292844391316484,extreme
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,spin_plus1_eps0p423_no_merger_boost,0.42264973081037416,1.0,seed_1e4_msun,4.0,10000.0,2.4846945718038365,super_eddington
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,spin_plus1_eps0p423_no_merger_boost,0.42264973081037416,1.0,seed_1e5_msun,5.0,100000.0,1.7623996381399307,super_eddington
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,spin_plus1_eps0p423_merger_boost_x2,0.42264973081037416,2.0,seed_1e2_msun,2.0,100.0,3.7118519983826865,extreme
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,spin_plus1_eps0p423_merger_boost_x2,0.42264973081037416,2.0,seed_1e4_msun,4.0,10000.0,2.2672621310548755,super_eddington
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,baseline,0.0,0.0,7.44,,,spin_plus1_eps0p423_merger_boost_x2,0.42264973081037416,2.0,seed_1e5_msun,5.0,100000.0,1.5449671973909698,super_eddington
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,mbh_minus_0p3dex,-0.3,0.0,7.140000000000001,,,eps0p1_no_merger_boost,0.1,1.0,seed_1e2_msun,2.0,100.0,0.5635000437806462,eddington_or_below
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,mbh_minus_0p3dex,-0.3,0.0,7.140000000000001,,,eps0p1_no_merger_boost,0.1,1.0,seed_1e4_msun,4.0,10000.0,0.3442393263562703,eddington_or_below
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,mbh_minus_0p3dex,-0.3,0.0,7.140000000000001,,,eps0p1_no_merger_boost,0.1,1.0,seed_1e5_msun,5.0,100000.0,0.23460896764408234,eddington_or_below
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,mbh_minus_0p3dex,-0.3,0.0,7.140000000000001,,,eps0p1_merger_boost_x2,0.1,2.0,seed_1e2_msun,2.0,100.0,0.5304980173728755,eddington_or_below
GS159717_juodzbalis25,GS-159717,5.077,spec,JADES,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",True,False,False,True,0.3887133487051199,-0.0098458582656313,consistent,30.0,1.0501585145037293,mbh_minus_0p3dex,-0.3,0.0,7.140000000000001,,,eps0p1_merger_boost_x2,0.1,2.0,seed_1e4_msun,4.0,10000.0,0.31123729994849963,eddington_or_below
