interpretation_variant,growth_config,seed_model,n_rows,n_objects,median_required_fedd,max_required_fedd,median_required_log_mseed,min_required_log_mseed,max_required_log_mseed,feasible_seed_model_fraction,mean_feasibility_score,median_feasibility_score
baseline,fedd0p3_spin_minus1_eps0p038_no_merger_boost,heavy_dcbh,23,23,0.09476620223814891,0.2091949452369194,0.36543285646665336,-3.303662824522571,3.9886190731885893,0.0,0.42549316903592643,0.4
baseline,fedd0p3_spin_minus1_eps0p038_no_merger_boost,intermediate_cluster,23,23,0.16119111034900097,0.34386980268557993,0.36543285646665336,-3.303662824522571,3.9886190731885893,0.17391304347826086,0.5269290672522209,0.4
baseline,fedd0p3_spin_minus1_eps0p038_no_merger_boost,light_popiii,23,23,0.2497576544968037,0.523436279283794,0.36543285646665336,-3.303662824522571,3.9886190731885893,0.08695652173913043,0.4937758489840197,0.4
baseline,fedd0p3_spin_minus1_eps0p038_no_merger_boost,pbh,23,23,0.13904947431205028,0.2989781835360264,0.36543285646665336,-3.303662824522571,3.9886190731885893,0.2608695652173913,0.5671789718986262,0.4
baseline,fedd0p3_spin_plus1_eps0p423_merger_boost_x2,heavy_dcbh,23,23,1.5400125115600114,3.4897394047577253,6.723627204576615,5.257172825930388,7.987948733818288,0.17391304347826086,0.3761523405939108,0.3024600188351847
baseline,fedd0p3_spin_plus1_eps0p423_merger_boost_x2,intermediate_cluster,23,23,2.7591148121600604,5.912358831444261,6.723627204576615,5.257172825930388,7.987948733818288,0.0,0.09190343583944033,0.048177037567987926
baseline,fedd0p3_spin_plus1_eps0p423_merger_boost_x2,light_popiii,23,23,4.411789025212019,9.263114901447572,6.723627204576615,5.257172825930388,7.987948733818288,0.0,0.006269190457462875,0.0
baseline,fedd0p3_spin_plus1_eps0p423_merger_boost_x2,pbh,23,23,2.345946258897071,5.0746698139434345,6.723627204576615,5.257172825930388,7.987948733818288,0.17391304347826086,0.27009946634938375,0.1597042938606072
baseline,fedd0p3_spin_plus1_eps0p423_no_merger_boost,heavy_dcbh,23,23,1.7683614079655945,3.9036308215538567,7.024657200240596,5.558202821594369,8.28897872948227,0.13043478260869565,0.30244502210980345,0.2463277184068811
baseline,fedd0p3_spin_plus1_eps0p423_no_merger_boost,intermediate_cluster,23,23,3.007867067754563,6.4166978740563385,7.024657200240596,5.558202821594369,8.28897872948227,0.0,0.06950998595369326,0.0
baseline,fedd0p3_spin_plus1_eps0p423_no_merger_boost,light_popiii,23,23,4.6605412808065205,9.76745394405965,7.024657200240596,5.558202821594369,8.28897872948227,0.0,0.003074330607046972,0.0
baseline,fedd0p3_spin_plus1_eps0p423_no_merger_boost,pbh,23,23,2.5946985144915735,5.579008856555512,7.024657200240596,5.558202821594369,8.28897872948227,0.13043478260869565,0.202130998911675,0.0810602971016853
baseline,fedd1_eps0p1_merger_boost_x2,heavy_dcbh,23,23,0.23374402365965033,0.5296747421651823,-1.1341165436208618,-5.2612608862927415,3.0964502204572817,0.0,0.4,0.4
baseline,fedd1_eps0p1_merger_boost_x2,intermediate_cluster,23,23,0.4187801028187303,0.8973813733380157,-1.1341165436208618,-5.2612608862927415,3.0964502204572817,0.043478260869565216,0.42608695652173917,0.4
baseline,fedd1_eps0p1_merger_boost_x2,light_popiii,23,23,0.6696239871752226,1.4059611415057305,-1.1341165436208618,-5.2612608862927415,3.0964502204572817,0.08695652173913043,0.49843507698870804,0.4
baseline,fedd1_eps0p1_merger_boost_x2,pbh,23,23,0.3560691317296073,0.7702364312960872,-1.1341165436208618,-5.2612608862927415,3.0964502204572817,0.17391304347826086,0.5195022060087503,0.4
baseline,fedd1_eps0p1_no_merger_boost,heavy_dcbh,23,23,0.26840295626144667,0.5924954299153876,-0.8330865479568805,-4.96023089062876,3.397480216121263,0.0,0.4,0.4
baseline,fedd1_eps0p1_no_merger_boost,intermediate_cluster,23,23,0.45653586952881586,0.9739302560411736,-0.8330865479568805,-4.96023089062876,3.397480216121263,0.043478260869565216,0.4332424152860823,0.4
baseline,fedd1_eps0p1_no_merger_boost,light_popiii,23,23,0.7073797538853083,1.4825100242088882,-0.8330865479568805,-4.96023089062876,3.397480216121263,0.043478260869565216,0.4610377445545042,0.4
baseline,fedd1_eps0p1_no_merger_boost,pbh,23,23,0.3938248984396928,0.8467853139992451,-0.8330865479568805,-4.96023089062876,3.397480216121263,0.21739130434782608,0.5376414512135272,0.4
baseline,fedd1_spin_0_eps0p057_merger_boost_x2,heavy_dcbh,23,23,0.12761057364930903,0.28917144762455255,-7.765316125022385,-14.427463060469863,-0.17421834533074065,0.0,0.4,0.4
baseline,fedd1_spin_0_eps0p057_merger_boost_x2,intermediate_cluster,23,23,0.22862945677459867,0.4899177743282639,-7.765316125022385,-14.427463060469863,-0.17421834533074065,0.0,0.4,0.4
baseline,fedd1_spin_0_eps0p057_merger_boost_x2,light_popiii,23,23,0.3655755548094407,0.7675725992354213,-7.765316125022385,-14.427463060469863,-0.17421834533074065,0.0,0.4,0.4
baseline,fedd1_spin_0_eps0p057_merger_boost_x2,pbh,23,23,0.1943929322658882,0.42050406810147456,-7.765316125022385,-14.427463060469863,-0.17421834533074065,0.0,0.4,0.4
baseline,fedd1_spin_0_eps0p057_no_merger_boost,heavy_dcbh,23,23,0.146532324897281,0.3234678710168384,-7.4642861293584035,-14.126433064805882,0.1268116503332406,0.0,0.4,0.4
baseline,fedd1_spin_0_eps0p057_no_merger_boost,intermediate_cluster,23,23,0.2492418984234125,0.5317089896972064,-7.4642861293584035,-14.126433064805882,0.1268116503332406,0.0,0.4,0.4
baseline,fedd1_spin_0_eps0p057_no_merger_boost,light_popiii,23,23,0.3861879964582546,0.8093638146043638,-7.4642861293584035,-14.126433064805882,0.1268116503332406,0.0,0.4,0.4
baseline,fedd1_spin_0_eps0p057_no_merger_boost,pbh,23,23,0.21500537391470198,0.4622952834704171,-7.4642861293584035,-14.126433064805882,0.1268116503332406,0.0,0.4,0.4
baseline,fedd1_spin_minus1_eps0p038_merger_boost_x2,heavy_dcbh,23,23,0.08252902176126609,0.18701457105998,-15.864903257793806,-26.421184243191448,-4.108966418368684,0.0,0.4,0.4
baseline,fedd1_spin_minus1_eps0p038_merger_boost_x2,intermediate_cluster,23,23,0.1478605171486075,0.3168423548497015,-15.864903257793806,-26.421184243191448,-4.108966418368684,0.0,0.4,0.4
baseline,fedd1_spin_minus1_eps0p038_merger_boost_x2,light_popiii,23,23,0.23642706129641025,0.49640883144791564,-15.864903257793806,-26.421184243191448,-4.108966418368684,0.0,0.4,0.4
baseline,fedd1_spin_minus1_eps0p038_merger_boost_x2,pbh,23,23,0.12571888111165683,0.27195073570014805,-15.864903257793806,-26.421184243191448,-4.108966418368684,0.0,0.4,0.4
baseline,fedd1_spin_minus1_eps0p038_no_merger_boost,heavy_dcbh,23,23,0.09476620223814891,0.2091949452369194,-15.563873262129825,-26.120154247527466,-3.807936422704703,0.0,0.4,0.4
baseline,fedd1_spin_minus1_eps0p038_no_merger_boost,intermediate_cluster,23,23,0.16119111034900097,0.34386980268557993,-15.563873262129825,-26.120154247527466,-3.807936422704703,0.0,0.4,0.4
baseline,fedd1_spin_minus1_eps0p038_no_merger_boost,light_popiii,23,23,0.2497576544968037,0.523436279283794,-15.563873262129825,-26.120154247527466,-3.807936422704703,0.0,0.4,0.4
baseline,fedd1_spin_minus1_eps0p038_no_merger_boost,pbh,23,23,0.13904947431205028,0.2989781835360264,-15.563873262129825,-26.120154247527466,-3.807936422704703,0.0,0.4,0.4
baseline,fedd1_spin_plus1_eps0p423_merger_boost_x2,heavy_dcbh,23,23,1.5400125115600114,3.4897394047577253,5.70958672162861,4.086312742983918,7.332232435943583,0.6086956521739131,0.6983503454062756,0.8919974976879976
baseline,fedd1_spin_plus1_eps0p423_merger_boost_x2,intermediate_cluster,23,23,2.7591148121600604,5.912358831444261,5.70958672162861,4.086312742983918,7.332232435943583,0.0,0.12481179905132435,0.048177037567987926
baseline,fedd1_spin_plus1_eps0p423_merger_boost_x2,light_popiii,23,23,4.411789025212019,9.263114901447572,5.70958672162861,4.086312742983918,7.332232435943583,0.0,0.006269190457462875,0.0
baseline,fedd1_spin_plus1_eps0p423_merger_boost_x2,pbh,23,23,2.345946258897071,5.0746698139434345,5.70958672162861,4.086312742983918,7.332232435943583,0.6086956521739131,0.5922974711617487,0.7308107482205858
baseline,fedd1_spin_plus1_eps0p423_no_merger_boost,heavy_dcbh,23,23,1.7683614079655945,3.9036308215538567,6.010616717292591,4.3873427386479,7.633262431607564,0.43478260869565216,0.5882416039440665,0.8316991733949881
baseline,fedd1_spin_plus1_eps0p423_no_merger_boost,intermediate_cluster,23,23,3.007867067754563,6.4166978740563385,6.010616717292591,4.3873427386479,7.633262431607564,0.0,0.07538775611119415,0.0
baseline,fedd1_spin_plus1_eps0p423_no_merger_boost,light_popiii,23,23,4.6605412808065205,9.76745394405965,6.010616717292591,4.3873427386479,7.633262431607564,0.0,0.003074330607046972,0.0
baseline,fedd1_spin_plus1_eps0p423_no_merger_boost,pbh,23,23,2.5946985144915735,5.579008856555512,6.010616717292591,4.3873427386479,7.633262431607564,0.43478260869565216,0.4879275807459381,0.6615619563915366
baseline,fedd2_eps0p1_merger_boost_x2,heavy_dcbh,23,23,0.23374402365965033,0.5296747421651823,-9.107203091577741,-16.4448880205629,-0.8360695634214554,0.0,0.4,0.4
baseline,fedd2_eps0p1_merger_boost_x2,intermediate_cluster,23,23,0.4187801028187303,0.8973813733380157,-9.107203091577741,-16.4448880205629,-0.8360695634214554,0.0,0.4,0.4
baseline,fedd2_eps0p1_merger_boost_x2,light_popiii,23,23,0.6696239871752226,1.4059611415057305,-9.107203091577741,-16.4448880205629,-0.8360695634214554,0.0,0.3927396128277232,0.4
baseline,fedd2_eps0p1_merger_boost_x2,pbh,23,23,0.3560691317296073,0.7702364312960872,-9.107203091577741,-16.4448880205629,-0.8360695634214554,0.0,0.4,0.4
