physical_object_id,measurement_id,object_id,publication_primary_flag,mass_offset_dex,n_samples,random_seed,reported_mass_errors_sampled,required_fedd,p16,probability_gt_1
HZA-CEERS-01236,CEERS01236_harikane23,CEERS-01236,True,-0.5,10000,20260808,True,0.4411915936576232,0.4251293391227526,0.0
HZA-CEERS-01236,CEERS01236_harikane23,CEERS-01236,True,-0.3,10000,20260808,True,0.45974748473346916,0.44368523019859857,0.0
HZA-CEERS-01236,CEERS01236_harikane23,CEERS-01236,True,0.0,10000,20260808,True,0.48758132134723814,0.4715190668123675,0.0
HZA-CEERS-01236,CEERS01236_harikane23,CEERS-01236,True,0.3,10000,20260808,True,0.515415157961007,0.4993529034261364,0.0
HZA-CEERS-01236,CEERS01236_harikane23,CEERS-01236,True,0.5,10000,20260808,True,0.5339710490368529,0.5179087945019825,0.0
HZA-CEERS-01665,CEERS01665_harikane23,CEERS-01665,True,-0.5,10000,20260808,True,0.4432396922476979,0.43081261622359573,0.0
HZA-CEERS-01665,CEERS01665_harikane23,CEERS-01665,True,-0.3,10000,20260808,True,0.46179012314866336,0.44936304712456115,0.0
HZA-CEERS-01665,CEERS01665_harikane23,CEERS-01665,True,0.0,10000,20260808,True,0.48961576950011143,0.4771886934760092,0.0
HZA-CEERS-01665,CEERS01665_harikane23,CEERS-01665,True,0.3,10000,20260808,True,0.5174414158515594,0.5050143398274572,0.0
HZA-CEERS-01665,CEERS01665_harikane23,CEERS-01665,True,0.5,10000,20260808,True,0.5359918467525249,0.5235647707284228,0.0
HZA-CEERS-1019,CEERS1019_larson23,CEERS-1019,True,-0.5,10000,20260808,True,1.0833751478514018,0.9934499312488123,0.8215
HZA-CEERS-1019,CEERS1019_larson23,CEERS-1019,True,-0.3,10000,20260808,True,1.1320661657323636,1.0421409491297742,0.9293
HZA-CEERS-1019,CEERS1019_larson23,CEERS-1019,True,0.0,10000,20260808,True,1.2051026925538062,1.115177475951217,0.9883
HZA-CEERS-1019,CEERS1019_larson23,CEERS-1019,True,0.3,10000,20260808,True,1.2781392193752492,1.1882140027726598,0.9988
HZA-CEERS-1019,CEERS1019_larson23,CEERS-1019,True,0.5,10000,20260808,True,1.3268302372562109,1.2369050206536216,0.9999
HZA-CEERS-1244,CEERS1244_taylor24,CEERS-1244,True,-0.5,10000,20260808,True,0.4927155555078239,0.4909015219985449,0.0
HZA-CEERS-1244,CEERS1244_taylor24,CEERS-1244,True,-0.3,10000,20260808,True,0.5112386966923286,0.5094246631830496,0.0
HZA-CEERS-1244,CEERS1244_taylor24,CEERS-1244,True,0.0,10000,20260808,True,0.5390234084690856,0.5372093749598066,0.0
HZA-CEERS-1244,CEERS1244_taylor24,CEERS-1244,True,0.3,10000,20260808,True,0.5668081202458425,0.5649940867365636,0.0
HZA-CEERS-1244,CEERS1244_taylor24,CEERS-1244,True,0.5,10000,20260808,True,0.5853312614303471,0.5835172279210683,0.0
HZA-CEERS-2782,RUBIESEGS50052_taylor24,RUBIES-EGS-50052,True,-0.5,10000,20260808,True,0.5816437751317817,0.578239908794989,0.0
HZA-CEERS-2782,RUBIESEGS50052_taylor24,RUBIES-EGS-50052,True,-0.3,10000,20260808,True,0.6045431363574423,0.6011392700206495,0.0
HZA-CEERS-2782,RUBIESEGS50052_taylor24,RUBIES-EGS-50052,True,0.0,10000,20260808,True,0.6388921781959334,0.6354883118591406,0.0
HZA-CEERS-2782,RUBIESEGS50052_taylor24,RUBIES-EGS-50052,True,0.3,10000,20260808,True,0.6732412200344244,0.6698373536976316,0.0
HZA-CEERS-2782,RUBIESEGS50052_taylor24,RUBIES-EGS-50052,True,0.5,10000,20260808,True,0.6961405812600852,0.6927367149232924,0.0
HZA-CEERS-397,CEERS397_taylor24,CEERS-397,True,-0.5,10000,20260808,True,0.7066840008671275,0.6820015593801808,0.0
HZA-CEERS-397,CEERS397_taylor24,CEERS-397,True,-0.3,10000,20260808,True,0.7343970989403483,0.7097146574534015,0.0
HZA-CEERS-397,CEERS397_taylor24,CEERS-397,True,0.0,10000,20260808,True,0.7759667460501792,0.7512843045632325,0.0
HZA-CEERS-397,CEERS397_taylor24,CEERS-397,True,0.3,10000,20260808,True,0.8175363931600103,0.7928539516730634,0.0
HZA-CEERS-397,CEERS397_taylor24,CEERS-397,True,0.5,10000,20260808,True,0.8452494912332311,0.820567049746284,0.0
HZA-CEERS-672,CEERS672_taylor24,CEERS-672,True,-0.5,10000,20260808,True,0.5427441553970318,0.5104324365882583,0.0
