measurement_id,object_id,nirspec_id,program_id,ra_deg,dec_deg,redshift,selection_method,tentative_flag,log_mstar_msun,log_mstar_err_plus,log_mstar_err_minus,sfr_msun_yr,sfr_err_plus,sfr_err_minus,muv,log_lbol_erg_s,notes,neiv2424_flux_1e19,neiv2424_err_1e19,nev3427_flux_1e19,nev3427_err_1e19,nv1240_flux_1e19,nv1240_err_1e19
scholtz25_00004902,JADES-NS-GS00004902,4902,1210,53.11852484061927,-27.81296696370446,5.123,S2-VO87,True,8.6,0.03,0.02,1.4,0.21,0.14,-19.0,43.0,,,,,,
scholtz25_00007762,JADES-NS-GS00007762,7762,1210,53.113325898929595,-27.802989822512597,4.146,High ion,False,8.2,0.02,0.02,4.1,0.29,0.28,-18.8,43.6,outflows,2.38,0.67,,,,
scholtz25_00008083,JADES-NS-GS00008083,8083,1210,53.13284313101842,-27.80185787562137,4.665,High ion & HeII4686,False,7.8,0.01,0.01,7.3,0.12,0.12,-18.5,44.5,Type-1 & LAE,7.50,1.17,,,,
scholtz25_00009422,JADES-NS-GS00009422,9422,1210,53.12175498847799,-27.797634364680725,5.942,HeII1640 & HeII4686,False,7.7,0.00,0.00,5.4,0.04,0.03,-19.8,44.5,LAE,,,,,,
scholtz25_00009452,JADES-NS-GS00009452,9452,1210,53.11583377405873,-27.797548779903753,5.135,N2-BPT,False,8.1,0.17,0.16,4.2,1.17,0.97,-17.9,43.6,,,,,,
scholtz25_00016745,JADES-NS-GS00016745,16745,1210,53.130023418398196,-27.778392544854654,5.574,S2-VO87,True,8.3,0.03,0.04,6.5,0.26,0.27,-19.5,43.7,,,,,,
scholtz25_00017072,JADES-NS-GS00017072,17072,1210,53.170215683588026,-27.777394629574356,4.707,HeII1640,False,8.2,0.06,0.15,0.4,0.11,0.06,-17.9,42.3,,,,,,
scholtz25_00021842,JADES-NS-GS00021842,21842,1210,53.1568249588622,-27.7671588278678,7.981,High ion,False,7.4,0.03,0.02,2.4,0.08,0.07,-18.6,43.8,LAE,,,,,3.48,0.17
scholtz25_00022251,JADES-NS-GS00022251,22251,1210,53.15406950576032,-27.766072334640402,5.804,HeII1640,False,7.9,0.03,0.03,4.7,0.12,0.13,-18.9,44.1,,,,,,
scholtz25_10000626,JADES-NS-GS10000626,10000626,1210,53.14699887915106,-27.813033521174038,4.468,HeII4686 & High ion,False,6.8,0.29,0.20,0.3,0.01,0.01,-16.8,42.5,,5.91,1.07,,,,
scholtz25_10013609,JADES-NS-GS10013609,10013609,1210,53.117303,-27.764082,6.931,High ion,False,7.7,0.06,0.07,3.9,0.19,0.18,-18.7,44.0,outflows,,,3.37,0.75,,
scholtz25_10013905,JADES-NS-GS10013905,10013905,1210,53.11832671919192,-27.769010092747077,7.206,HeII4686,False,7.4,0.05,0.03,2.2,0.14,0.12,-18.6,43.7,,,,,,
scholtz25_10015338,JADES-NS-GS10015338,10015338,1210,53.11534504311848,-27.772893458172252,5.073,HeII4686,False,7.9,0.04,0.04,3.6,0.15,0.19,-19.4,43.9,LAE,,,,,,
scholtz25_10056849,JADES-NS-GS10056849,10056849,1210,53.11351127125536,-27.772836115357205,5.821,High ion,False,7.1,0.06,0.04,1.1,0.05,0.04,-18.1,43.2,LAE,16.75,1.70,,,,
scholtz25_10058975,JADES-NS-GS10058975,10058975,1210,53.112434,-27.774609,9.437,High ion & HeII1640,False,8.1,0.03,0.03,6.6,0.20,0.20,-20.3,44.4,,1.88,0.48,,,,
scholtz25_00095256,JADES-NS-GS00095256,95256,3215,53.1489538,-27.8225731,4.159,S2-VO87,False,7.4,0.12,0.33,0.3,0.21,0.14,-16.9,43.0,,,,,,
scholtz25_00111091,JADES-NS-GS00111091,111091,3215,53.1116688,-27.8016093,4.497,S2-VO87,False,8.6,0.03,0.04,0.4,0.03,0.01,-17.4,41.6,,,,,,
scholtz25_00201127,JADES-NS-GS00201127,201127,3215,53.1668527,-27.8041253,5.837,S2-VO87,True,8.2,0.06,0.08,2.1,0.26,0.27,-18.5,43.7,,,,,,
scholtz25_00202208,JADES-NS-GS00202208,202208,3215,53.1640684,-27.7997202,5.450,HeII1640,False,8.1,0.02,0.02,11.7,0.11,0.06,-19.7,42.3,,,,,,
scholtz25_00208643,JADES-NS-GS00208643,208643,3215,53.1302119,-27.7783598,5.566,HeII4686,False,7.2,0.01,0.01,1.5,0.04,0.04,-18.0,43.0,,,,,,
