catalogue_release,physical_object_id,host_system_id,host_system_assignment_status,host_property_scope
v3-dataset-catalogue,HZA-RUBIES-UDS-119957,HZS-RUBIES-UDS-119957,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-RUBIES-UDS-139709,HZS-RUBIES-UDS-139709,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-RUBIES-UDS-143683,HZS-RUBIES-UDS-143683,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-RUBIES-UDS-155916,HZS-RUBIES-UDS-155916,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-RUBIES-UDS-172350,HZS-RUBIES-UDS-172350,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-RUBIES-UDS-174752,HZS-RUBIES-UDS-174752,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-RUBIES-UDS-182791,HZS-RUBIES-UDS-182791,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-RUBIES-UDS-19484,HZS-RUBIES-UDS-19484,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-RUBIES-UDS-19521,HZS-RUBIES-UDS-19521,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-RUBIES-UDS-29813,HZS-RUBIES-UDS-29813,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-RUBIES-UDS-30969,HZS-RUBIES-UDS-30969,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-RUBIES-UDS-31747,HZS-RUBIES-UDS-31747,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-RUBIES-UDS-35974,HZS-RUBIES-UDS-35974,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-RUBIES-UDS-47509,HZS-RUBIES-UDS-47509,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-RUBIES-UDS-48507,HZS-RUBIES-UDS-48507,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-RUBIES-UDS-50716,HZS-RUBIES-UDS-50716,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-RUBIES-UDS-59971,HZS-RUBIES-UDS-59971,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-RUBIES-UDS-63139,HZS-RUBIES-UDS-63139,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-RUBIES-UDS-63166,HZS-RUBIES-UDS-63166,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-RUBIES-UDS-807469,HZS-RUBIES-UDS-807469,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-RUBIES-UDS-970351,HZS-RUBIES-UDS-970351,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-RUBIES-UDS32-4233-966096,HZS-RUBIES-UDS32-4233-966096,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SKYFIRE-1090,HZS-SKYFIRE-1090,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SKYFIRE-12630,HZS-SKYFIRE-12630,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SKYFIRE-17484,HZS-SKYFIRE-17484,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SKYFIRE-1867,HZS-SKYFIRE-1867,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SKYFIRE-2086,HZS-SKYFIRE-2086,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SKYFIRE-20952,HZS-SKYFIRE-20952,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SKYFIRE-21749,HZS-SKYFIRE-21749,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SKYFIRE-22814,HZS-SKYFIRE-22814,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SKYFIRE-23289,HZS-SKYFIRE-23289,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SKYFIRE-23961,HZS-SKYFIRE-23961,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SKYFIRE-25941,HZS-SKYFIRE-25941,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SKYFIRE-26079,HZS-SKYFIRE-26079,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SKYFIRE-299,HZS-SKYFIRE-299,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SKYFIRE-30148,HZS-SKYFIRE-30148,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SKYFIRE-3519,HZS-SKYFIRE-3519,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SKYFIRE-44039,HZS-SKYFIRE-44039,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SKYFIRE-504101,HZS-SKYFIRE-504101,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SKYFIRE-530722,HZS-SKYFIRE-530722,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SKYFIRE-534080,HZS-SKYFIRE-534080,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SKYFIRE-83652,HZS-SKYFIRE-83652,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SKYFIRE-92141,HZS-SKYFIRE-92141,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SKYFIRE-9382,HZS-SKYFIRE-9382,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-SMILES-MIRI-1171,HZS-SMILES-MIRI-1171,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-SMILES-MIRI-1486,HZS-SMILES-MIRI-1486,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-SMILES-MIRI-1652,HZS-SMILES-MIRI-1652,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-SMILES-MIRI-195,HZS-SMILES-MIRI-195,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-SMILES-MIRI-2041,HZS-SMILES-MIRI-2041,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-SMILES-MIRI-2100,HZS-SMILES-MIRI-2100,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-SMILES-MIRI-2202,HZS-SMILES-MIRI-2202,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-SMILES-MIRI-2241,HZS-SMILES-MIRI-2241,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-SMILES-MIRI-2265,HZS-SMILES-MIRI-2265,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-SMILES-MIRI-2360,HZS-SMILES-MIRI-2360,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-SMILES-MIRI-239,HZS-SMILES-MIRI-239,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-SMILES-MIRI-2394,HZS-SMILES-MIRI-2394,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-SMILES-MIRI-2452,HZS-SMILES-MIRI-2452,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-SMILES-MIRI-2634,HZS-SMILES-MIRI-2634,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-SMILES-MIRI-2743,HZS-SMILES-MIRI-2743,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-SMILES-MIRI-2759,HZS-SMILES-MIRI-2759,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-SMILES-MIRI-2832,HZS-SMILES-MIRI-2832,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-SMILES-MIRI-3010,HZS-SMILES-MIRI-3010,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-SMILES-MIRI-728,HZS-SMILES-MIRI-728,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-THRILS-101567,HZS-THRILS-101567,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-THRILS-24975,HZS-THRILS-24975,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-THRILS-25501,HZS-THRILS-25501,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-THRILS-40467,HZS-THRILS-40467,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-THRILS-44774,HZS-THRILS-44774,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-THRILS-49400,HZS-THRILS-49400,inherited_provisional_one_to_one_no_verified_multinucleus_link,not_published
v3-dataset-catalogue,HZA-UHZ1,HZS-UHZ1,source_verified_single_galaxy_host,not_published
v3-dataset-catalogue,HZA-UNCOVER-10646-2,HZS-UNCOVER-10646-2,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-UNCOVER-13821,HZS-UNCOVER-13821,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-UNCOVER-20466,HZS-UNCOVER-20466,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-UNCOVER-23608,HZS-UNCOVER-23608,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-UNCOVER-2561-11254,HZS-UNCOVER-2561-11254,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-UNCOVER-35488,HZS-UNCOVER-35488,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-UNCOVER-38108,HZS-UNCOVER-38108,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-UNCOVER-41225,HZS-UNCOVER-41225,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-UNCOVER-4286,HZS-UNCOVER-4286,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-UNCOVER-45924,HZS-UNCOVER-45924,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-UNCOVER-47584,HZS-UNCOVER-47584,source_verified_single_object_host,object_specific
v3-dataset-catalogue,HZA-VALENTINO-3567-1552,HZS-VALENTINO-3567-1552,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-VALENTINO-3567-262,HZS-VALENTINO-3567-262,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-VALENTINO-3567-44330,HZS-VALENTINO-3567-44330,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-VALENTINO-3567-51909,HZS-VALENTINO-3567-51909,source_verified_single_object_host,not_published
v3-dataset-catalogue,HZA-ZS7,HZS-ZS7,source_verified_single_object_host,not_published
