release,physical_object_id,object_id,object_class,growth_ranking_eligible_flag,seed_model,spin_case,merger_case,f_edd_avg,required_log_mseed,compatible,status
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,heavy_dcbh,spin_minus1_eps0p038,merger_boost_x2,1.0,-15.74292047410847,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,heavy_dcbh,spin_minus1_eps0p038,merger_boost_x2,2.0,-55.18129733370849,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,heavy_dcbh,spin_0_eps0p057,no_merger_boost,0.3,2.7587141611924784,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,heavy_dcbh,spin_0_eps0p057,no_merger_boost,1.0,-7.4642861293584035,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,heavy_dcbh,spin_0_eps0p057,no_merger_boost,2.0,-33.19489040128796,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,heavy_dcbh,spin_0_eps0p057,merger_boost_x2,0.3,2.457684165528497,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,heavy_dcbh,spin_0_eps0p057,merger_boost_x2,1.0,-7.765316125022385,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,heavy_dcbh,spin_0_eps0p057,merger_boost_x2,2.0,-33.49592039695194,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,heavy_dcbh,spin_plus1_eps0p423,no_merger_boost,0.3,6.776952040963963,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,heavy_dcbh,spin_plus1_eps0p423,no_merger_boost,1.0,5.929840136546547,True,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,heavy_dcbh,spin_plus1_eps0p423,no_merger_boost,2.0,3.2141196354074792,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,heavy_dcbh,spin_plus1_eps0p423,merger_boost_x2,0.3,6.475922045299982,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,heavy_dcbh,spin_plus1_eps0p423,merger_boost_x2,1.0,5.628810140882566,True,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,heavy_dcbh,spin_plus1_eps0p423,merger_boost_x2,2.0,2.913089639743498,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,pbh,spin_minus1_eps0p038,no_merger_boost,0.3,0.36543285646665336,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,pbh,spin_minus1_eps0p038,no_merger_boost,1.0,-15.441890478444488,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,pbh,spin_minus1_eps0p038,no_merger_boost,2.0,-54.88026733804451,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,pbh,spin_minus1_eps0p038,merger_boost_x2,0.3,0.0644028608026721,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,pbh,spin_minus1_eps0p038,merger_boost_x2,1.0,-15.74292047410847,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,pbh,spin_minus1_eps0p038,merger_boost_x2,2.0,-55.18129733370849,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,pbh,spin_0_eps0p057,no_merger_boost,0.3,2.7587141611924784,True,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,pbh,spin_0_eps0p057,no_merger_boost,1.0,-7.4642861293584035,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,pbh,spin_0_eps0p057,no_merger_boost,2.0,-33.19489040128796,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,pbh,spin_0_eps0p057,merger_boost_x2,0.3,2.457684165528497,True,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,pbh,spin_0_eps0p057,merger_boost_x2,1.0,-7.765316125022385,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,pbh,spin_0_eps0p057,merger_boost_x2,2.0,-33.49592039695194,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,pbh,spin_plus1_eps0p423,no_merger_boost,0.3,6.776952040963963,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,pbh,spin_plus1_eps0p423,no_merger_boost,1.0,5.929840136546547,True,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,pbh,spin_plus1_eps0p423,no_merger_boost,2.0,3.2141196354074792,True,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,pbh,spin_plus1_eps0p423,merger_boost_x2,0.3,6.475922045299982,False,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,pbh,spin_plus1_eps0p423,merger_boost_x2,1.0,5.628810140882566,True,calculated
v1,HZA-GN-1093,GN-1093,broad_line_agn,True,pbh,spin_plus1_eps0p423,merger_boost_x2,2.0,2.913089639743498,True,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,light_popiii,spin_minus1_eps0p038,no_merger_boost,0.3,-3.303662824522571,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,light_popiii,spin_minus1_eps0p038,no_merger_boost,1.0,-25.152209415075234,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,light_popiii,spin_minus1_eps0p038,no_merger_boost,2.0,-79.66309630063087,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,light_popiii,spin_minus1_eps0p038,merger_boost_x2,0.3,-3.6046928201865525,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,light_popiii,spin_minus1_eps0p038,merger_boost_x2,1.0,-25.453239410739215,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,light_popiii,spin_minus1_eps0p038,merger_boost_x2,2.0,-79.96412629629485,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,light_popiii,spin_0_eps0p057,no_merger_boost,0.3,0.004279765296972826,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,light_popiii,spin_0_eps0p057,no_merger_boost,1.0,-14.125734115676757,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,light_popiii,spin_0_eps0p057,no_merger_boost,2.0,-49.690028862323466,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,light_popiii,spin_0_eps0p057,merger_boost_x2,0.3,-0.2967502303670084,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,light_popiii,spin_0_eps0p057,merger_boost_x2,1.0,-14.426764111340738,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,light_popiii,spin_0_eps0p057,merger_boost_x2,2.0,-49.99105885798745,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,light_popiii,spin_plus1_eps0p423,no_merger_boost,0.3,5.558202821594369,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,light_popiii,spin_plus1_eps0p423,no_merger_boost,1.0,4.3873427386479,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,light_popiii,spin_plus1_eps0p423,no_merger_boost,2.0,0.6337315396529961,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,light_popiii,spin_plus1_eps0p423,merger_boost_x2,0.3,5.257172825930388,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,light_popiii,spin_plus1_eps0p423,merger_boost_x2,1.0,4.086312742983918,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,light_popiii,spin_plus1_eps0p423,merger_boost_x2,2.0,0.33270154398901486,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,intermediate_cluster,spin_minus1_eps0p038,no_merger_boost,0.3,-3.303662824522571,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,intermediate_cluster,spin_minus1_eps0p038,no_merger_boost,1.0,-25.152209415075234,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,intermediate_cluster,spin_minus1_eps0p038,no_merger_boost,2.0,-79.66309630063087,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,intermediate_cluster,spin_minus1_eps0p038,merger_boost_x2,0.3,-3.6046928201865525,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,intermediate_cluster,spin_minus1_eps0p038,merger_boost_x2,1.0,-25.453239410739215,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,intermediate_cluster,spin_minus1_eps0p038,merger_boost_x2,2.0,-79.96412629629485,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,intermediate_cluster,spin_0_eps0p057,no_merger_boost,0.3,0.004279765296972826,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,intermediate_cluster,spin_0_eps0p057,no_merger_boost,1.0,-14.125734115676757,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,intermediate_cluster,spin_0_eps0p057,no_merger_boost,2.0,-49.690028862323466,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,intermediate_cluster,spin_0_eps0p057,merger_boost_x2,0.3,-0.2967502303670084,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,intermediate_cluster,spin_0_eps0p057,merger_boost_x2,1.0,-14.426764111340738,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,intermediate_cluster,spin_0_eps0p057,merger_boost_x2,2.0,-49.99105885798745,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,intermediate_cluster,spin_plus1_eps0p423,no_merger_boost,0.3,5.558202821594369,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,intermediate_cluster,spin_plus1_eps0p423,no_merger_boost,1.0,4.3873427386479,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,intermediate_cluster,spin_plus1_eps0p423,no_merger_boost,2.0,0.6337315396529961,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,intermediate_cluster,spin_plus1_eps0p423,merger_boost_x2,0.3,5.257172825930388,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,intermediate_cluster,spin_plus1_eps0p423,merger_boost_x2,1.0,4.086312742983918,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,intermediate_cluster,spin_plus1_eps0p423,merger_boost_x2,2.0,0.33270154398901486,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,heavy_dcbh,spin_minus1_eps0p038,no_merger_boost,0.3,-3.303662824522571,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,heavy_dcbh,spin_minus1_eps0p038,no_merger_boost,1.0,-25.152209415075234,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,heavy_dcbh,spin_minus1_eps0p038,no_merger_boost,2.0,-79.66309630063087,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,heavy_dcbh,spin_minus1_eps0p038,merger_boost_x2,0.3,-3.6046928201865525,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,heavy_dcbh,spin_minus1_eps0p038,merger_boost_x2,1.0,-25.453239410739215,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,heavy_dcbh,spin_minus1_eps0p038,merger_boost_x2,2.0,-79.96412629629485,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,heavy_dcbh,spin_0_eps0p057,no_merger_boost,0.3,0.004279765296972826,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,heavy_dcbh,spin_0_eps0p057,no_merger_boost,1.0,-14.125734115676757,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,heavy_dcbh,spin_0_eps0p057,no_merger_boost,2.0,-49.690028862323466,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,heavy_dcbh,spin_0_eps0p057,merger_boost_x2,0.3,-0.2967502303670084,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,heavy_dcbh,spin_0_eps0p057,merger_boost_x2,1.0,-14.426764111340738,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,heavy_dcbh,spin_0_eps0p057,merger_boost_x2,2.0,-49.99105885798745,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,heavy_dcbh,spin_plus1_eps0p423,no_merger_boost,0.3,5.558202821594369,True,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,heavy_dcbh,spin_plus1_eps0p423,no_merger_boost,1.0,4.3873427386479,True,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,heavy_dcbh,spin_plus1_eps0p423,no_merger_boost,2.0,0.6337315396529961,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,heavy_dcbh,spin_plus1_eps0p423,merger_boost_x2,0.3,5.257172825930388,True,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,heavy_dcbh,spin_plus1_eps0p423,merger_boost_x2,1.0,4.086312742983918,True,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,heavy_dcbh,spin_plus1_eps0p423,merger_boost_x2,2.0,0.33270154398901486,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,pbh,spin_minus1_eps0p038,no_merger_boost,0.3,-3.303662824522571,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,pbh,spin_minus1_eps0p038,no_merger_boost,1.0,-25.152209415075234,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,pbh,spin_minus1_eps0p038,no_merger_boost,2.0,-79.66309630063087,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,pbh,spin_minus1_eps0p038,merger_boost_x2,0.3,-3.6046928201865525,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,pbh,spin_minus1_eps0p038,merger_boost_x2,1.0,-25.453239410739215,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,pbh,spin_minus1_eps0p038,merger_boost_x2,2.0,-79.96412629629485,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,pbh,spin_0_eps0p057,no_merger_boost,0.3,0.004279765296972826,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,pbh,spin_0_eps0p057,no_merger_boost,1.0,-14.125734115676757,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,pbh,spin_0_eps0p057,no_merger_boost,2.0,-49.690028862323466,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,pbh,spin_0_eps0p057,merger_boost_x2,0.3,-0.2967502303670084,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,pbh,spin_0_eps0p057,merger_boost_x2,1.0,-14.426764111340738,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,pbh,spin_0_eps0p057,merger_boost_x2,2.0,-49.99105885798745,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,pbh,spin_plus1_eps0p423,no_merger_boost,0.3,5.558202821594369,True,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,pbh,spin_plus1_eps0p423,no_merger_boost,1.0,4.3873427386479,True,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,pbh,spin_plus1_eps0p423,no_merger_boost,2.0,0.6337315396529961,False,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,pbh,spin_plus1_eps0p423,merger_boost_x2,0.3,5.257172825930388,True,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,pbh,spin_plus1_eps0p423,merger_boost_x2,1.0,4.086312742983918,True,calculated
v1,HZA-GN-11836,GN-11836,broad_line_agn,True,pbh,spin_plus1_eps0p423,merger_boost_x2,2.0,0.33270154398901486,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,light_popiii,spin_minus1_eps0p038,no_merger_boost,0.3,-1.5973850201907576,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,light_popiii,spin_minus1_eps0p038,no_merger_boost,1.0,-21.774616733969193,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,light_popiii,spin_minus1_eps0p038,no_merger_boost,2.0,-72.11566761599953,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,light_popiii,spin_minus1_eps0p038,merger_boost_x2,0.3,-1.8984150158547388,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,light_popiii,spin_minus1_eps0p038,merger_boost_x2,1.0,-22.075646729633174,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,light_popiii,spin_minus1_eps0p038,merger_boost_x2,2.0,-72.41669761166351,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,light_popiii,spin_0_eps0p057,no_merger_boost,0.3,1.4575149409593324,True,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,light_popiii,spin_0_eps0p057,no_merger_boost,1.0,-11.591616863468893,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,light_popiii,spin_0_eps0p057,no_merger_boost,2.0,-44.43540410881774,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,light_popiii,spin_0_eps0p057,merger_boost_x2,0.3,1.1564849452953512,True,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,light_popiii,spin_0_eps0p057,merger_boost_x2,1.0,-11.892646859132874,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,light_popiii,spin_0_eps0p057,merger_boost_x2,2.0,-44.736434104481724,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,light_popiii,spin_plus1_eps0p423,no_merger_boost,0.3,6.586588033439779,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,light_popiii,spin_plus1_eps0p423,no_merger_boost,1.0,5.505293444799264,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,light_popiii,spin_plus1_eps0p423,no_merger_boost,2.0,2.0388165049417255,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,light_popiii,spin_plus1_eps0p423,merger_boost_x2,0.3,6.285558037775798,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,light_popiii,spin_plus1_eps0p423,merger_boost_x2,1.0,5.204263449135283,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,light_popiii,spin_plus1_eps0p423,merger_boost_x2,2.0,1.7377865092777443,True,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,intermediate_cluster,spin_minus1_eps0p038,no_merger_boost,0.3,-1.5973850201907576,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,intermediate_cluster,spin_minus1_eps0p038,no_merger_boost,1.0,-21.774616733969193,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,intermediate_cluster,spin_minus1_eps0p038,no_merger_boost,2.0,-72.11566761599953,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,intermediate_cluster,spin_minus1_eps0p038,merger_boost_x2,0.3,-1.8984150158547388,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,intermediate_cluster,spin_minus1_eps0p038,merger_boost_x2,1.0,-22.075646729633174,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,intermediate_cluster,spin_minus1_eps0p038,merger_boost_x2,2.0,-72.41669761166351,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,intermediate_cluster,spin_0_eps0p057,no_merger_boost,0.3,1.4575149409593324,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,intermediate_cluster,spin_0_eps0p057,no_merger_boost,1.0,-11.591616863468893,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,intermediate_cluster,spin_0_eps0p057,no_merger_boost,2.0,-44.43540410881774,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,intermediate_cluster,spin_0_eps0p057,merger_boost_x2,0.3,1.1564849452953512,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,intermediate_cluster,spin_0_eps0p057,merger_boost_x2,1.0,-11.892646859132874,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,intermediate_cluster,spin_0_eps0p057,merger_boost_x2,2.0,-44.736434104481724,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,intermediate_cluster,spin_plus1_eps0p423,no_merger_boost,0.3,6.586588033439779,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,intermediate_cluster,spin_plus1_eps0p423,no_merger_boost,1.0,5.505293444799264,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,intermediate_cluster,spin_plus1_eps0p423,no_merger_boost,2.0,2.0388165049417255,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,intermediate_cluster,spin_plus1_eps0p423,merger_boost_x2,0.3,6.285558037775798,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,intermediate_cluster,spin_plus1_eps0p423,merger_boost_x2,1.0,5.204263449135283,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,intermediate_cluster,spin_plus1_eps0p423,merger_boost_x2,2.0,1.7377865092777443,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,heavy_dcbh,spin_minus1_eps0p038,no_merger_boost,0.3,-1.5973850201907576,False,calculated
v1,HZA-GN-20621,GN-20621,broad_line_agn,True,heavy_dcbh,spin_minus1_eps0p038,no_merger_boost,1.0,-21.774616733969193,False,calculated
